Text;Size;Color;Angle;Font;Repeat;URL
灭绝;1;Random;Random;Random;Yes;v
清静;1;Random;Random;Random;Yes;a
百度;1;Random;Random;Random;Yes;n
百科;1;Random;Random;Random;Yes;nz
事物;1;Random;Random;Random;Yes;n
事件;1;Random;Random;Random;Yes;n
时间;1;Random;Random;Random;Yes;n
推进;1;Random;Random;Random;Yes;v
主旨;1;Random;Random;Random;Yes;n
串连;1;Random;Random;Random;Yes;v
调用;1;Random;Random;Random;Yes;vn
论证;1;Random;Random;Random;Yes;n
技巧;1;Random;Random;Random;Yes;n
称号;1;Random;Random;Random;Yes;n
成熟;1;Random;Random;Random;Yes;a
不久;1;Random;Random;Random;Yes;a
说话;1;Random;Random;Random;Yes;v
走路;1;Random;Random;Random;Yes;n
眼中;1;Random;Random;Random;Yes;s
驳杂;1;Random;Random;Random;Yes;a
新鲜感;1;Random;Random;Random;Yes;n
死亡;1;Random;Random;Random;Yes;v
轻薄;1;Random;Random;Random;Yes;a
模糊;1;Random;Random;Random;Yes;a
实质性;1;Random;Random;Random;Yes;n
成长;1;Random;Random;Random;Yes;v
镇痛;1;Random;Random;Random;Yes;a
磨炼;1;Random;Random;Random;Yes;v
作者;1;Random;Random;Random;Yes;n
负负得正;1;Random;Random;Random;Yes;i
tmd;1;Random;Random;Random;Yes;eng
好看;1;Random;Random;Random;Yes;v
任重而道远;1;Random;Random;Random;Yes;i
受过;1;Random;Random;Random;Yes;v
训练;1;Random;Random;Random;Yes;vn
小屁孩;1;Random;Random;Random;Yes;nr
叫嚣;1;Random;Random;Random;Yes;v
天才;1;Random;Random;Random;Yes;n
上辈子;1;Random;Random;Random;Yes;l
年初一;1;Random;Random;Random;Yes;t
华谊;1;Random;Random;Random;Yes;nz
白鹤;1;Random;Random;Random;Yes;nr
差点;1;Random;Random;Random;Yes;n
工作;1;Random;Random;Random;Yes;vn
辛苦;1;Random;Random;Random;Yes;a
恶心;1;Random;Random;Random;Yes;n
兄妹;1;Random;Random;Random;Yes;n
父子;1;Random;Random;Random;Yes;n
意见;1;Random;Random;Random;Yes;n
ok;1;Random;Random;Random;Yes;eng
3d;1;Random;Random;Random;Yes;eng
减分;1;Random;Random;Random;Yes;v
参与;1;Random;Random;Random;Yes;v
混战;1;Random;Random;Random;Yes;vn
风声;1;Random;Random;Random;Yes;n
味十足;1;Random;Random;Random;Yes;i
北京;1;Random;Random;Random;Yes;ns
声情并茂;1;Random;Random;Random;Yes;i
发表;1;Random;Random;Random;Yes;v
感悟;1;Random;Random;Random;Yes;v
心灵鸡汤;1;Random;Random;Random;Yes;i
外国人;1;Random;Random;Random;Yes;n
落下;1;Random;Random;Random;Yes;v
泪水;1;Random;Random;Random;Yes;n
鸡血;1;Random;Random;Random;Yes;n
援助;1;Random;Random;Random;Yes;vn
苦力;1;Random;Random;Random;Yes;n
维持;1;Random;Random;Random;Yes;v
回到;1;Random;Random;Random;Yes;v
小品;1;Random;Random;Random;Yes;n
面目;1;Random;Random;Random;Yes;n
连贯;1;Random;Random;Random;Yes;nr
旋转;1;Random;Random;Random;Yes;v
机械;1;Random;Random;Random;Yes;n
堆砌;1;Random;Random;Random;Yes;v
短时间;1;Random;Random;Random;Yes;n
剪开;1;Random;Random;Random;Yes;v
干什么;1;Random;Random;Random;Yes;l
方法;1;Random;Random;Random;Yes;n
太笨;1;Random;Random;Random;Yes;a
想到;1;Random;Random;Random;Yes;v
及格线;1;Random;Random;Random;Yes;n
边缘;1;Random;Random;Random;Yes;n
徘徊;1;Random;Random;Random;Yes;v
段落;1;Random;Random;Random;Yes;n
拖入;1;Random;Random;Random;Yes;v
滥情;1;Random;Random;Random;Yes;v
深渊;1;Random;Random;Random;Yes;ns
很棒;1;Random;Random;Random;Yes;a
英雄主义;1;Random;Random;Random;Yes;nz
连带;1;Random;Random;Random;Yes;n
两条线;1;Random;Random;Random;Yes;n
深挖;1;Random;Random;Random;Yes;v
编导;1;Random;Random;Random;Yes;n
格局;1;Random;Random;Random;Yes;n
小说;1;Random;Random;Random;Yes;n
形成;1;Random;Random;Random;Yes;v
改编;1;Random;Random;Random;Yes;v
策略;1;Random;Random;Random;Yes;n
糊弄;1;Random;Random;Random;Yes;v
看出;1;Random;Random;Random;Yes;v
嘈杂;1;Random;Random;Random;Yes;a
9102;1;Random;Random;Random;Yes;eng
全程;1;Random;Random;Random;Yes;n
不愧;1;Random;Random;Random;Yes;a
出身;1;Random;Random;Random;Yes;v
青春活力;1;Random;Random;Random;Yes;n
夸夸;1;Random;Random;Random;Yes;v
救场;1;Random;Random;Random;Yes;n
不合理;1;Random;Random;Random;Yes;n
可取;1;Random;Random;Random;Yes;v
解决不了;1;Random;Random;Random;Yes;v
谈何;1;Random;Random;Random;Yes;nr
愿意;1;Random;Random;Random;Yes;v
whatever;1;Random;Random;Random;Yes;eng
罢了;1;Random;Random;Random;Yes;y
评论;1;Random;Random;Random;Yes;n
精卫填海;1;Random;Random;Random;Yes;n
脱离实际;1;Random;Random;Random;Yes;i
万有引力;1;Random;Random;Random;Yes;l
吃素;1;Random;Random;Random;Yes;n
Moss;1;Random;Random;Random;Yes;eng
通告;1;Random;Random;Random;Yes;n
有没有;1;Random;Random;Random;Yes;v
分头;1;Random;Random;Random;Yes;v
干嘛;1;Random;Random;Random;Yes;n
视角;1;Random;Random;Random;Yes;n
切换;1;Random;Random;Random;Yes;v
达到;1;Random;Random;Random;Yes;v
说明;1;Random;Random;Random;Yes;v
得到;1;Random;Random;Random;Yes;v
启动器;1;Random;Random;Random;Yes;l
排队;1;Random;Random;Random;Yes;n
物理;1;Random;Random;Random;Yes;n
认为;1;Random;Random;Random;Yes;v
无效;1;Random;Random;Random;Yes;a
降落;1;Random;Random;Random;Yes;v
下降;1;Random;Random;Random;Yes;v
伽利略;1;Random;Random;Random;Yes;nr
棺材板;1;Random;Random;Random;Yes;n
服从;1;Random;Random;Random;Yes;v
义务;1;Random;Random;Random;Yes;n
更改;1;Random;Random;Random;Yes;v
政府;1;Random;Random;Random;Yes;n
没关系;1;Random;Random;Random;Yes;l
备份;1;Random;Random;Random;Yes;n
全部;1;Random;Random;Random;Yes;n
完蛋;1;Random;Random;Random;Yes;v
就算;1;Random;Random;Random;Yes;v
基因库;1;Random;Random;Random;Yes;nr
陪葬;1;Random;Random;Random;Yes;v
高贵;1;Random;Random;Random;Yes;a
烧掉;1;Random;Random;Random;Yes;v
看起来;1;Random;Random;Random;Yes;v
珍贵;1;Random;Random;Random;Yes;a
队员;1;Random;Random;Random;Yes;n
打烂;1;Random;Random;Random;Yes;v
任性;1;Random;Random;Random;Yes;n
爆炸;1;Random;Random;Random;Yes;v
冲击波;1;Random;Random;Random;Yes;n
炸掉;1;Random;Random;Random;Yes;v
地球表层;1;Random;Random;Random;Yes;n
附体;1;Random;Random;Random;Yes;n
海珠;1;Random;Random;Random;Yes;n
14;1;Random;Random;Random;Yes;eng
40;1;Random;Random;Random;Yes;eng
IMAX;1;Random;Random;Random;Yes;eng
4D;1;Random;Random;Random;Yes;eng
车子;1;Random;Random;Random;Yes;n
发动;1;Random;Random;Random;Yes;vn
座位;1;Random;Random;Random;Yes;n
跟着;1;Random;Random;Random;Yes;v
震动;1;Random;Random;Random;Yes;vn
震感;1;Random;Random;Random;Yes;v
到位;1;Random;Random;Random;Yes;v
全面;1;Random;Random;Random;Yes;n
照搬;1;Random;Random;Random;Yes;v
2012;1;Random;Random;Random;Yes;eng
长大;1;Random;Random;Random;Yes;ns
配置;1;Random;Random;Random;Yes;v
熟悉;1;Random;Random;Random;Yes;v
接下来;1;Random;Random;Random;Yes;l
走向;1;Random;Random;Random;Yes;v
接触;1;Random;Random;Random;Yes;v
启蒙;1;Random;Random;Random;Yes;v
重任;1;Random;Random;Random;Yes;n
交给;1;Random;Random;Random;Yes;v
称职;1;Random;Random;Random;Yes;v
气势;1;Random;Random;Random;Yes;n
大团圆;1;Random;Random;Random;Yes;n
质量;1;Random;Random;Random;Yes;n
相信;1;Random;Random;Random;Yes;v
一流;1;Random;Random;Random;Yes;n
黑暗;1;Random;Random;Random;Yes;z
cult;1;Random;Random;Random;Yes;eng
停转;1;Random;Random;Random;Yes;v
保证;1;Random;Random;Random;Yes;v
海啸;1;Random;Random;Random;Yes;n
活火山;1;Random;Random;Random;Yes;n
提前;1;Random;Random;Random;Yes;v
技校;1;Random;Random;Random;Yes;n
汽修;1;Random;Random;Random;Yes;j
小弟;1;Random;Random;Random;Yes;n
火柴;1;Random;Random;Random;Yes;n
火星子;1;Random;Random;Random;Yes;n
爆竹;1;Random;Random;Random;Yes;n
成立;1;Random;Random;Random;Yes;v
分明;1;Random;Random;Random;Yes;v
指南;1;Random;Random;Random;Yes;n
阴谋论;1;Random;Random;Random;Yes;n
相撞;1;Random;Random;Random;Yes;v
爆炸波;1;Random;Random;Random;Yes;n
空间站;1;Random;Random;Random;Yes;n
助推;1;Random;Random;Random;Yes;vn
联合;1;Random;Random;Random;Yes;v
救世;1;Random;Random;Random;Yes;v
满当当;1;Random;Random;Random;Yes;v
小时;1;Random;Random;Random;Yes;n
excuse;1;Random;Random;Random;Yes;eng
me;1;Random;Random;Random;Yes;eng
拉上去;1;Random;Random;Random;Yes;v
谢谢;1;Random;Random;Random;Yes;nr
综上;1;Random;Random;Random;Yes;n
接近;1;Random;Random;Random;Yes;v
星点;1;Random;Random;Random;Yes;n
相反;1;Random;Random;Random;Yes;v
联邦;1;Random;Random;Random;Yes;n
坚守;1;Random;Random;Random;Yes;v
信念;1;Random;Random;Random;Yes;n
理论;1;Random;Random;Random;Yes;n
任务;1;Random;Random;Random;Yes;n
毁掉;1;Random;Random;Random;Yes;v
可能性;1;Random;Random;Random;Yes;n
看上去;1;Random;Random;Random;Yes;v
保存;1;Random;Random;Random;Yes;v
在乎;1;Random;Random;Random;Yes;v
无所谓;1;Random;Random;Random;Yes;l
人类文明;1;Random;Random;Random;Yes;l
消失;1;Random;Random;Random;Yes;n
事儿;1;Random;Random;Random;Yes;n
思路;1;Random;Random;Random;Yes;n
madmax;1;Random;Random;Random;Yes;eng
gravity;1;Random;Random;Random;Yes;eng
2001;1;Random;Random;Random;Yes;eng
漫游;1;Random;Random;Random;Yes;vn
20190209;1;Random;Random;Random;Yes;eng
频道;1;Random;Random;Random;Yes;n
阻塞;1;Random;Random;Random;Yes;v
发现;1;Random;Random;Random;Yes;v
理解;1;Random;Random;Random;Yes;v
认识;1;Random;Random;Random;Yes;v
不够;1;Random;Random;Random;Yes;v
关系不大;1;Random;Random;Random;Yes;l
算是;1;Random;Random;Random;Yes;v
历史背景;1;Random;Random;Random;Yes;n
要死;1;Random;Random;Random;Yes;v
肯定;1;Random;Random;Random;Yes;v
哭哭;1;Random;Random;Random;Yes;v
看得出;1;Random;Random;Random;Yes;v
用心;1;Random;Random;Random;Yes;n
but;1;Random;Random;Random;Yes;eng
游戏;1;Random;Random;Random;Yes;n
神奇;1;Random;Random;Random;Yes;a
直观;1;Random;Random;Random;Yes;n
连接;1;Random;Random;Random;Yes;v
绿巨人;1;Random;Random;Random;Yes;nr
肩膀;1;Random;Random;Random;Yes;n
给出;1;Random;Random;Random;Yes;v
最好;1;Random;Random;Random;Yes;a
经历;1;Random;Random;Random;Yes;n
坚定;1;Random;Random;Random;Yes;a
极权;1;Random;Random;Random;Yes;n
体现;1;Random;Random;Random;Yes;v
抽签;1;Random;Random;Random;Yes;v
迁居;1;Random;Random;Random;Yes;v
安定;1;Random;Random;Random;Yes;v
展开;1;Random;Random;Random;Yes;v
符号;1;Random;Random;Random;Yes;n
样子;1;Random;Random;Random;Yes;n
结局;1;Random;Random;Random;Yes;n
女主角;1;Random;Random;Random;Yes;n
从头;1;Random;Random;Random;Yes;v
烂片;1;Random;Random;Random;Yes;n
别提;1;Random;Random;Random;Yes;nr
撑死;1;Random;Random;Random;Yes;v
弟子规;1;Random;Random;Random;Yes;n
评出;1;Random;Random;Random;Yes;v
交代;1;Random;Random;Random;Yes;n
清楚;1;Random;Random;Random;Yes;a
姜文;1;Random;Random;Random;Yes;nr
国外;1;Random;Random;Random;Yes;s
人马;1;Random;Random;Random;Yes;n
漂亮;1;Random;Random;Random;Yes;a
这样儿;1;Random;Random;Random;Yes;l
投机;1;Random;Random;Random;Yes;n
档期;1;Random;Random;Random;Yes;n
长辈;1;Random;Random;Random;Yes;n
指向;1;Random;Random;Random;Yes;n
女性;1;Random;Random;Random;Yes;n
不用说;1;Random;Random;Random;Yes;l
没错;1;Random;Random;Random;Yes;v
哭哭啼啼;1;Random;Random;Random;Yes;z
4DX;1;Random;Random;Random;Yes;eng
原创;1;Random;Random;Random;Yes;n
闯关;1;Random;Random;Random;Yes;v
愚蠢;1;Random;Random;Random;Yes;a
鼓动;1;Random;Random;Random;Yes;v
增援;1;Random;Random;Random;Yes;v
发言;1;Random;Random;Random;Yes;v
感染力;1;Random;Random;Random;Yes;n
出品;1;Random;Random;Random;Yes;n
新纪元;1;Random;Random;Random;Yes;nz
前路;1;Random;Random;Random;Yes;n
解决方案;1;Random;Random;Random;Yes;n
遵守规则;1;Random;Random;Random;Yes;l
习惯;1;Random;Random;Random;Yes;n
改变;1;Random;Random;Random;Yes;v
灭亡;1;Random;Random;Random;Yes;v
绝望;1;Random;Random;Random;Yes;v
年轻人;1;Random;Random;Random;Yes;n
灵光;1;Random;Random;Random;Yes;nr
抗日;1;Random;Random;Random;Yes;nz
神剧;1;Random;Random;Random;Yes;n
靠边;1;Random;Random;Random;Yes;n
普罗米修斯;1;Random;Random;Random;Yes;nz
黑人;1;Random;Random;Random;Yes;n
船长;1;Random;Random;Random;Yes;n
工程师;1;Random;Random;Random;Yes;n
飞船;1;Random;Random;Random;Yes;n
情怀;1;Random;Random;Random;Yes;n
把握;1;Random;Random;Random;Yes;v
精准;1;Random;Random;Random;Yes;n
滑头;1;Random;Random;Random;Yes;n
讲故事;1;Random;Random;Random;Yes;n
乱七八糟;1;Random;Random;Random;Yes;i
拍电影;1;Random;Random;Random;Yes;n
全都;1;Random;Random;Random;Yes;n
审美疲劳;1;Random;Random;Random;Yes;i
偷学;1;Random;Random;Random;Yes;v
条件;1;Random;Random;Random;Yes;n
全身;1;Random;Random;Random;Yes;n
不适;1;Random;Random;Random;Yes;a
感受;1;Random;Random;Random;Yes;v
强硬;1;Random;Random;Random;Yes;a
人物性格;1;Random;Random;Random;Yes;n
动机;1;Random;Random;Random;Yes;n
假大空;1;Random;Random;Random;Yes;n
学生;1;Random;Random;Random;Yes;n
朗读;1;Random;Random;Random;Yes;v
鸡皮疙瘩;1;Random;Random;Random;Yes;l
城乡;1;Random;Random;Random;Yes;n
结合部;1;Random;Random;Random;Yes;n
瞎编;1;Random;Random;Random;Yes;v
获得;1;Random;Random;Random;Yes;v
突破;1;Random;Random;Random;Yes;vn
光速;1;Random;Random;Random;Yes;n
普通;1;Random;Random;Random;Yes;nz
进入;1;Random;Random;Random;Yes;v
生命;1;Random;Random;Random;Yes;vn
寿命;1;Random;Random;Random;Yes;n
白矮星;1;Random;Random;Random;Yes;n
适应;1;Random;Random;Random;Yes;v
假设;1;Random;Random;Random;Yes;vn
远离;1;Random;Random;Random;Yes;v
变得;1;Random;Random;Random;Yes;v
变化;1;Random;Random;Random;Yes;vn
巨变;1;Random;Random;Random;Yes;nz
严谨;1;Random;Random;Random;Yes;a
小时候;1;Random;Random;Random;Yes;n
科普;1;Random;Random;Random;Yes;nrt
节目;1;Random;Random;Random;Yes;n
事宜;1;Random;Random;Random;Yes;n
运行;1;Random;Random;Random;Yes;v
距离;1;Random;Random;Random;Yes;n
使得;1;Random;Random;Random;Yes;v
自转;1;Random;Random;Random;Yes;v
温度;1;Random;Random;Random;Yes;n
正好;1;Random;Random;Random;Yes;a
偏离;1;Random;Random;Random;Yes;v
行为;1;Random;Random;Random;Yes;v
自杀;1;Random;Random;Random;Yes;v
无异;1;Random;Random;Random;Yes;a
无关;1;Random;Random;Random;Yes;v
说明性;1;Random;Random;Random;Yes;n
信息;1;Random;Random;Random;Yes;n
低端;1;Random;Random;Random;Yes;n
多长;1;Random;Random;Random;Yes;n
遇到;1;Random;Random;Random;Yes;v
关心;1;Random;Random;Random;Yes;n
对白;1;Random;Random;Random;Yes;v
原谅;1;Random;Random;Random;Yes;nr
圆球;1;Random;Random;Random;Yes;n
方向盘;1;Random;Random;Random;Yes;n
怎么回事;1;Random;Random;Random;Yes;l
荒谬;1;Random;Random;Random;Yes;a
步子;1;Random;Random;Random;Yes;n
扯蛋;1;Random;Random;Random;Yes;v
奇幻;1;Random;Random;Random;Yes;n
差不多;1;Random;Random;Random;Yes;l
视觉;1;Random;Random;Random;Yes;n
代替;1;Random;Random;Random;Yes;v
矛盾;1;Random;Random;Random;Yes;an
危机;1;Random;Random;Random;Yes;n
硬生生;1;Random;Random;Random;Yes;n
建立;1;Random;Random;Random;Yes;v
没完;1;Random;Random;Random;Yes;v
荧幕;1;Random;Random;Random;Yes;n
带入;1;Random;Random;Random;Yes;v
关键点;1;Random;Random;Random;Yes;n
头盔;1;Random;Random;Random;Yes;n
狂风暴雪;1;Random;Random;Random;Yes;i
看不清楚;1;Random;Random;Random;Yes;l
着想;1;Random;Random;Random;Yes;v
全景;1;Random;Random;Random;Yes;n
慷慨激昂;1;Random;Random;Random;Yes;i
号召;1;Random;Random;Random;Yes;v
大家;1;Random;Random;Random;Yes;n
优点;1;Random;Random;Random;Yes;n
传译;1;Random;Random;Random;Yes;v
基本功;1;Random;Random;Random;Yes;n
过关;1;Random;Random;Random;Yes;v
乱飞;1;Random;Random;Random;Yes;v
时空;1;Random;Random;Random;Yes;n
限制;1;Random;Random;Random;Yes;v
超能力;1;Random;Random;Random;Yes;n
开场;1;Random;Random;Random;Yes;n
追逐;1;Random;Random;Random;Yes;v
确立;1;Random;Random;Random;Yes;v
前者;1;Random;Random;Random;Yes;n
错乱;1;Random;Random;Random;Yes;n
晕车;1;Random;Random;Random;Yes;v
重场;1;Random;Random;Random;Yes;n
过程;1;Random;Random;Random;Yes;n
糊弄人;1;Random;Random;Random;Yes;i
压缩;1;Random;Random;Random;Yes;v
效果;1;Random;Random;Random;Yes;n
耳熟;1;Random;Random;Random;Yes;a
能比;1;Random;Random;Random;Yes;v
提早;1;Random;Random;Random;Yes;v
原曲;1;Random;Random;Random;Yes;n
搭配;1;Random;Random;Random;Yes;v
差劲;1;Random;Random;Random;Yes;n
评估;1;Random;Random;Random;Yes;vn
不入流;1;Random;Random;Random;Yes;i
写作;1;Random;Random;Random;Yes;v
不通;1;Random;Random;Random;Yes;a
对话;1;Random;Random;Random;Yes;n
决定;1;Random;Random;Random;Yes;v
命运;1;Random;Random;Random;Yes;n
交到;1;Random;Random;Random;Yes;v
手中;1;Random;Random;Random;Yes;s
抛开;1;Random;Random;Random;Yes;v
剩下;1;Random;Random;Random;Yes;v
处处;1;Random;Random;Random;Yes;v
一塌糊涂;1;Random;Random;Random;Yes;i
欠缺;1;Random;Random;Random;Yes;v
级别;1;Random;Random;Random;Yes;n
华丽;1;Random;Random;Random;Yes;nr
炫目;1;Random;Random;Random;Yes;v
张艺谋;1;Random;Random;Random;Yes;nr
陈凯歌;1;Random;Random;Random;Yes;nr
前车之鉴;1;Random;Random;Random;Yes;i
面子;1;Random;Random;Random;Yes;n
里子;1;Random;Random;Random;Yes;n
依旧;1;Random;Random;Random;Yes;z
节节败退;1;Random;Random;Random;Yes;l
想起;1;Random;Random;Random;Yes;v
大帝;1;Random;Random;Random;Yes;n
语录;1;Random;Random;Random;Yes;n
亨利;1;Random;Random;Random;Yes;nrt
看一遍;1;Random;Random;Random;Yes;v
特斯拉;1;Random;Random;Random;Yes;nrt
上天;1;Random;Random;Random;Yes;t
感受一下;1;Random;Random;Random;Yes;l
大国;1;Random;Random;Random;Yes;ns
崛起;1;Random;Random;Random;Yes;v
彻底;1;Random;Random;Random;Yes;ad
走上;1;Random;Random;Random;Yes;v
迷恋;1;Random;Random;Random;Yes;v
英雄式;1;Random;Random;Random;Yes;nz
不归路;1;Random;Random;Random;Yes;i
核心人物;1;Random;Random;Random;Yes;l
毛头;1;Random;Random;Random;Yes;n
小孩;1;Random;Random;Random;Yes;n
剧作;1;Random;Random;Random;Yes;n
口号;1;Random;Random;Random;Yes;n
满屏;1;Random;Random;Random;Yes;nr
最糟;1;Random;Random;Random;Yes;z
归根结底;1;Random;Random;Random;Yes;i
洗脑;1;Random;Random;Random;Yes;n
建议;1;Random;Random;Random;Yes;n
手机;1;Random;Random;Random;Yes;n
电脑;1;Random;Random;Random;Yes;n
大都会;1;Random;Random;Random;Yes;nz
星际穿越;1;Random;Random;Random;Yes;n
银翼;1;Random;Random;Random;Yes;n
杀手;1;Random;Random;Random;Yes;v
空缺;1;Random;Random;Random;Yes;a
搜索;1;Random;Random;Random;Yes;v
资料;1;Random;Random;Random;Yes;n
谜团;1;Random;Random;Random;Yes;n
恍然大悟;1;Random;Random;Random;Yes;i
拍手叫绝;1;Random;Random;Random;Yes;i
循规蹈矩;1;Random;Random;Random;Yes;i
预测;1;Random;Random;Random;Yes;vn
克服困难;1;Random;Random;Random;Yes;i
峰回路转;1;Random;Random;Random;Yes;i
老套;1;Random;Random;Random;Yes;n
专家;1;Random;Random;Random;Yes;n
乐趣;1;Random;Random;Random;Yes;a
新闻联播;1;Random;Random;Random;Yes;nz
旁白;1;Random;Random;Random;Yes;v
手持;1;Random;Random;Random;Yes;v
讲述;1;Random;Random;Random;Yes;v
家园;1;Random;Random;Random;Yes;n
题目;1;Random;Random;Random;Yes;n
文化;1;Random;Random;Random;Yes;n
亲近感;1;Random;Random;Random;Yes;n
事实证明;1;Random;Random;Random;Yes;l
支撑;1;Random;Random;Random;Yes;v
细化;1;Random;Random;Random;Yes;n
延展;1;Random;Random;Random;Yes;v
土法炼钢;1;Random;Random;Random;Yes;n
关键时刻;1;Random;Random;Random;Yes;n
反科学;1;Random;Random;Random;Yes;l
幻想;1;Random;Random;Random;Yes;n
在精神上;1;Random;Random;Random;Yes;i
碰上;1;Random;Random;Random;Yes;v
商业;1;Random;Random;Random;Yes;n
火花;1;Random;Random;Random;Yes;n
四溅;1;Random;Random;Random;Yes;v
篇文章;1;Random;Random;Random;Yes;n
http;1;Random;Random;Random;Yes;eng
sohu;1;Random;Random;Random;Yes;eng
com;1;Random;Random;Random;Yes;eng
262893024;1;Random;Random;Random;Yes;eng
烟消云散;1;Random;Random;Random;Yes;i
备用;1;Random;Random;Random;Yes;v
事故;1;Random;Random;Random;Yes;n
创作者;1;Random;Random;Random;Yes;n
面对;1;Random;Random;Random;Yes;v
委屈;1;Random;Random;Random;Yes;v
手套;1;Random;Random;Random;Yes;n
经济;1;Random;Random;Random;Yes;n
红利;1;Random;Random;Random;Yes;nz
理应;1;Random;Random;Random;Yes;v
承担;1;Random;Random;Random;Yes;v
舆论;1;Random;Random;Random;Yes;n
风险;1;Random;Random;Random;Yes;n
降低;1;Random;Random;Random;Yes;v
尊重;1;Random;Random;Random;Yes;a
勉勉强强;1;Random;Random;Random;Yes;z
去年;1;Random;Random;Random;Yes;t
不见;1;Random;Random;Random;Yes;v
堆积如山;1;Random;Random;Random;Yes;i
爷爷;1;Random;Random;Random;Yes;n
那场;1;Random;Random;Random;Yes;mq
明白;1;Random;Random;Random;Yes;nr
位置;1;Random;Random;Random;Yes;v
诸如此类;1;Random;Random;Random;Yes;l
比比皆是;1;Random;Random;Random;Yes;l
出色;1;Random;Random;Random;Yes;v
饱和度;1;Random;Random;Random;Yes;n
魔幻;1;Random;Random;Random;Yes;n
看看;1;Random;Random;Random;Yes;v
像是;1;Random;Random;Random;Yes;v
iPhoneXsMax;1;Random;Random;Random;Yes;eng
默认;1;Random;Random;Random;Yes;v
壁纸;1;Random;Random;Random;Yes;n
扣下来;1;Random;Random;Random;Yes;v
华为;1;Random;Random;Random;Yes;nr
iPhone;1;Random;Random;Random;Yes;eng
字幕;1;Random;Random;Random;Yes;n
维塔;1;Random;Random;Random;Yes;nrt
公司;1;Random;Random;Random;Yes;n
好意思;1;Random;Random;Random;Yes;l
突然;1;Random;Random;Random;Yes;ad
不到;1;Random;Random;Random;Yes;v
爆满;1;Random;Random;Random;Yes;v
过来;1;Random;Random;Random;Yes;t
打击;1;Random;Random;Random;Yes;v
四星;1;Random;Random;Random;Yes;nz
稀缺;1;Random;Random;Random;Yes;a
适合;1;Random;Random;Random;Yes;v
强烈;1;Random;Random;Random;Yes;a
疑惑;1;Random;Random;Random;Yes;v
对不住;1;Random;Random;Random;Yes;v
骂街;1;Random;Random;Random;Yes;n
片中;1;Random;Random;Random;Yes;s
理智;1;Random;Random;Random;Yes;n
赞同;1;Random;Random;Random;Yes;v
智商;1;Random;Random;Random;Yes;n
来电;1;Random;Random;Random;Yes;v
狂想;1;Random;Random;Random;Yes;n
说得过去;1;Random;Random;Random;Yes;l
满足;1;Random;Random;Random;Yes;v
98;1;Random;Random;Random;Yes;eng
讨厌;1;Random;Random;Random;Yes;v
正式;1;Random;Random;Random;Yes;ad
超过;1;Random;Random;Random;Yes;v
