Text;Size;Color;Angle;Font;Repeat;URL
影响;1;Random;Random;Random;Yes;vn
质量;1;Random;Random;Random;Yes;n
特征;1;Random;Random;Random;Yes;n
鲜明;1;Random;Random;Random;Yes;a
拆解;1;Random;Random;Random;Yes;v
长条;1;Random;Random;Random;Yes;n
留给;1;Random;Random;Random;Yes;v
增加;1;Random;Random;Random;Yes;v
插科打诨;1;Random;Random;Random;Yes;i
项目;1;Random;Random;Random;Yes;n
合作;1;Random;Random;Random;Yes;vn
闪现;1;Random;Random;Random;Yes;v
国旗;1;Random;Random;Random;Yes;n
巨大进步;1;Random;Random;Random;Yes;nr
并存;1;Random;Random;Random;Yes;v
杀人;1;Random;Random;Random;Yes;n
罗兰;1;Random;Random;Random;Yes;ns
艾默里;1;Random;Random;Random;Yes;nrt
结合;1;Random;Random;Random;Yes;v
内驱力;1;Random;Random;Random;Yes;n
看清;1;Random;Random;Random;Yes;v
事件;1;Random;Random;Random;Yes;n
关联;1;Random;Random;Random;Yes;ns
打磨;1;Random;Random;Random;Yes;v
对冲;1;Random;Random;Random;Yes;n
一流;1;Random;Random;Random;Yes;n
恕我直言;1;Random;Random;Random;Yes;l
不及格;1;Random;Random;Random;Yes;i
显然;1;Random;Random;Random;Yes;ad
大圣;1;Random;Random;Random;Yes;ns
归来;1;Random;Random;Random;Yes;v
动漫;1;Random;Random;Random;Yes;n
咔嚓;1;Random;Random;Random;Yes;o
震天响;1;Random;Random;Random;Yes;i
带领;1;Random;Random;Random;Yes;v
大火;1;Random;Random;Random;Yes;n
过去;1;Random;Random;Random;Yes;t
步履蹒跚;1;Random;Random;Random;Yes;l
身为;1;Random;Random;Random;Yes;v
读者;1;Random;Random;Random;Yes;n
文字;1;Random;Random;Random;Yes;n
中心;1;Random;Random;Random;Yes;n
高度;1;Random;Random;Random;Yes;n
面目全非;1;Random;Random;Random;Yes;i
注入;1;Random;Random;Random;Yes;v
催化剂;1;Random;Random;Random;Yes;n
灵魂;1;Random;Random;Random;Yes;n
提问;1;Random;Random;Random;Yes;v
月球;1;Random;Random;Random;Yes;n
全场;1;Random;Random;Random;Yes;n
激动;1;Random;Random;Random;Yes;a
高涨;1;Random;Random;Random;Yes;v
爱国;1;Random;Random;Random;Yes;ns
自豪感;1;Random;Random;Random;Yes;l
惊愕;1;Random;Random;Random;Yes;a
似曾相识;1;Random;Random;Random;Yes;i
翻滚;1;Random;Random;Random;Yes;v
对接;1;Random;Random;Random;Yes;v
耳熟;1;Random;Random;Random;Yes;a
五年;1;Random;Random;Random;Yes;t
IMAX;1;Random;Random;Random;Yes;eng
经典台词;1;Random;Random;Random;Yes;n
Come;1;Random;Random;Random;Yes;eng
on;1;Random;Random;Random;Yes;eng
TARS;1;Random;Random;Random;Yes;eng
当时;1;Random;Random;Random;Yes;t
模式;1;Random;Random;Random;Yes;n
方向;1;Random;Random;Random;Yes;n
规律;1;Random;Random;Random;Yes;n
2500;1;Random;Random;Random;Yes;eng
漫长;1;Random;Random;Random;Yes;n
旅行;1;Random;Random;Random;Yes;vn
解释;1;Random;Random;Random;Yes;v
常识;1;Random;Random;Random;Yes;n
顶尖;1;Random;Random;Random;Yes;n
智能;1;Random;Random;Random;Yes;n
陨落;1;Random;Random;Random;Yes;n
东南亚;1;Random;Random;Random;Yes;ns
逃避;1;Random;Random;Random;Yes;v
依靠;1;Random;Random;Random;Yes;v
父权;1;Random;Random;Random;Yes;n
杠杆;1;Random;Random;Random;Yes;n
子嗣;1;Random;Random;Random;Yes;nr
撬动;1;Random;Random;Random;Yes;v
史诗;1;Random;Random;Random;Yes;nr
狂轰滥炸;1;Random;Random;Random;Yes;i
自我陶醉;1;Random;Random;Random;Yes;l
寓言;1;Random;Random;Random;Yes;n
长辈;1;Random;Random;Random;Yes;n
前仆后继;1;Random;Random;Random;Yes;i
叛逆;1;Random;Random;Random;Yes;v
总能;1;Random;Random;Random;Yes;n
祖辈;1;Random;Random;Random;Yes;n
鲜血;1;Random;Random;Random;Yes;n
苟活;1;Random;Random;Random;Yes;v
下来;1;Random;Random;Random;Yes;t
强势;1;Random;Random;Random;Yes;n
拖后腿;1;Random;Random;Random;Yes;n
电影站;1;Random;Random;Random;Yes;n
落差;1;Random;Random;Random;Yes;a
短板;1;Random;Random;Random;Yes;n
推销;1;Random;Random;Random;Yes;v
距离;1;Random;Random;Random;Yes;n
冻成;1;Random;Random;Random;Yes;v
冰球;1;Random;Random;Random;Yes;n
女孩;1;Random;Random;Random;Yes;n
中学;1;Random;Random;Random;Yes;n
获奖;1;Random;Random;Random;Yes;v
感言;1;Random;Random;Random;Yes;n
毛孩;1;Random;Random;Random;Yes;n
休眠;1;Random;Random;Random;Yes;v
待毙;1;Random;Random;Random;Yes;v
一模一样;1;Random;Random;Random;Yes;l
充沛;1;Random;Random;Random;Yes;a
困难;1;Random;Random;Random;Yes;an
消除;1;Random;Random;Random;Yes;v
国别;1;Random;Random;Random;Yes;n
差异;1;Random;Random;Random;Yes;n
关注;1;Random;Random;Random;Yes;v
展露;1;Random;Random;Random;Yes;v
原生态;1;Random;Random;Random;Yes;n
搭配;1;Random;Random;Random;Yes;v
中心主义;1;Random;Random;Random;Yes;n
烦人;1;Random;Random;Random;Yes;a
难能可贵;1;Random;Random;Random;Yes;i
对话;1;Random;Random;Random;Yes;n
想像;1;Random;Random;Random;Yes;v
底色;1;Random;Random;Random;Yes;n
说实话;1;Random;Random;Random;Yes;l
工矿;1;Random;Random;Random;Yes;n
铁人;1;Random;Random;Random;Yes;n
英雄气概;1;Random;Random;Random;Yes;n
源自;1;Random;Random;Random;Yes;v
军人;1;Random;Random;Random;Yes;n
市井;1;Random;Random;Random;Yes;n
活下去;1;Random;Random;Random;Yes;l
坚持;1;Random;Random;Random;Yes;v
国界;1;Random;Random;Random;Yes;n
晚上;1;Random;Random;Random;Yes;t
少数民族;1;Random;Random;Random;Yes;n
不合理;1;Random;Random;Random;Yes;n
燃料;1;Random;Random;Random;Yes;n
矿石;1;Random;Random;Random;Yes;n
远程;1;Random;Random;Random;Yes;n
运输;1;Random;Random;Random;Yes;vn
疑惑;1;Random;Random;Random;Yes;v
构想;1;Random;Random;Random;Yes;v
匆忙;1;Random;Random;Random;Yes;z
上马;1;Random;Random;Random;Yes;ns
政府;1;Random;Random;Random;Yes;n
乌托邦;1;Random;Random;Random;Yes;nr
耗资;1;Random;Random;Random;Yes;v
巨大;1;Random;Random;Random;Yes;a
差点;1;Random;Random;Random;Yes;n
物理学;1;Random;Random;Random;Yes;n
不合;1;Random;Random;Random;Yes;v
经济学;1;Random;Random;Random;Yes;n
飞船;1;Random;Random;Random;Yes;n
移民;1;Random;Random;Random;Yes;n
斑斓;1;Random;Random;Random;Yes;z
荒原;1;Random;Random;Random;Yes;n
窥见;1;Random;Random;Random;Yes;v
春天;1;Random;Random;Random;Yes;t
微光;1;Random;Random;Random;Yes;n
痕迹;1;Random;Random;Random;Yes;n
堪称;1;Random;Random;Random;Yes;v
原理;1;Random;Random;Random;Yes;n
硬核;1;Random;Random;Random;Yes;n
反感;1;Random;Random;Random;Yes;v
高大;1;Random;Random;Random;Yes;a
旗帜;1;Random;Random;Random;Yes;n
废话;1;Random;Random;Random;Yes;n
滤镜;1;Random;Random;Random;Yes;nz
折射;1;Random;Random;Random;Yes;v
满溢;1;Random;Random;Random;Yes;v
神奇;1;Random;Random;Random;Yes;a
跳跃;1;Random;Random;Random;Yes;v
三句话;1;Random;Random;Random;Yes;l
网上;1;Random;Random;Random;Yes;s
不足之处;1;Random;Random;Random;Yes;i
关怀;1;Random;Random;Random;Yes;nr
统统;1;Random;Random;Random;Yes;n
芸芸众生;1;Random;Random;Random;Yes;i
七情六欲;1;Random;Random;Random;Yes;i
色彩斑斓;1;Random;Random;Random;Yes;i
高明;1;Random;Random;Random;Yes;nr
一切都是;1;Random;Random;Random;Yes;i
难民;1;Random;Random;Random;Yes;n
图书馆;1;Random;Random;Random;Yes;n
争辩;1;Random;Random;Random;Yes;v
尼采;1;Random;Random;Random;Yes;nrt
保护;1;Random;Random;Random;Yes;v
西方;1;Random;Random;Random;Yes;s
圣经;1;Random;Random;Random;Yes;n
肃然起敬;1;Random;Random;Random;Yes;i
高度文明;1;Random;Random;Random;Yes;nz
危难;1;Random;Random;Random;Yes;an
永恒;1;Random;Random;Random;Yes;z
共同体;1;Random;Random;Random;Yes;n
真谛;1;Random;Random;Random;Yes;n
避难所;1;Random;Random;Random;Yes;i
来到;1;Random;Random;Random;Yes;v
冰冻;1;Random;Random;Random;Yes;n
男人;1;Random;Random;Random;Yes;n
驶向;1;Random;Random;Random;Yes;v
茫茫;1;Random;Random;Random;Yes;z
搜集;1;Random;Random;Random;Yes;v
延续;1;Random;Random;Random;Yes;v
饱和;1;Random;Random;Random;Yes;a
模拟;1;Random;Random;Random;Yes;v
显示屏;1;Random;Random;Random;Yes;n
眼镜;1;Random;Random;Random;Yes;n
米饭;1;Random;Random;Random;Yes;n
止渴;1;Random;Random;Random;Yes;v
兑现;1;Random;Random;Random;Yes;v
诺言;1;Random;Random;Random;Yes;nz
相见;1;Random;Random;Random;Yes;v
恢复;1;Random;Random;Random;Yes;v
公允;1;Random;Random;Random;Yes;nr
最低;1;Random;Random;Random;Yes;a
画外音;1;Random;Random;Random;Yes;n
真不错;1;Random;Random;Random;Yes;i
活过来;1;Random;Random;Random;Yes;l
陡峭;1;Random;Random;Random;Yes;a
轨道;1;Random;Random;Random;Yes;n
滑行;1;Random;Random;Random;Yes;v
ps;1;Random;Random;Random;Yes;eng
转瞬即逝;1;Random;Random;Random;Yes;i
网络;1;Random;Random;Random;Yes;n
机会;1;Random;Random;Random;Yes;n
青出于蓝;1;Random;Random;Random;Yes;i
1968;1;Random;Random;Random;Yes;eng
赞语;1;Random;Random;Random;Yes;nz
感兴趣;1;Random;Random;Random;Yes;n
程序;1;Random;Random;Random;Yes;n
地带;1;Random;Random;Random;Yes;n
弹性;1;Random;Random;Random;Yes;n
显示;1;Random;Random;Random;Yes;v
指令;1;Random;Random;Random;Yes;n
妥协;1;Random;Random;Random;Yes;v
阻塞;1;Random;Random;Random;Yes;v
算不上;1;Random;Random;Random;Yes;l
肾上腺;1;Random;Random;Random;Yes;l
爆棚;1;Random;Random;Random;Yes;n
解散;1;Random;Random;Random;Yes;v
灭亡;1;Random;Random;Random;Yes;v
坏事;1;Random;Random;Random;Yes;n
掌握;1;Random;Random;Random;Yes;v
办法;1;Random;Random;Random;Yes;n
危机;1;Random;Random;Random;Yes;n
学生;1;Random;Random;Random;Yes;n
灵机一动;1;Random;Random;Random;Yes;i
解决;1;Random;Random;Random;Yes;v
看起来;1;Random;Random;Random;Yes;v
倒像;1;Random;Random;Random;Yes;v
讽刺;1;Random;Random;Random;Yes;v
用处;1;Random;Random;Random;Yes;n
小农经济;1;Random;Random;Random;Yes;n
假想敌;1;Random;Random;Random;Yes;i
自有;1;Random;Random;Random;Yes;v
尊严;1;Random;Random;Random;Yes;a
各式各样;1;Random;Random;Random;Yes;l
手中;1;Random;Random;Random;Yes;s
取回;1;Random;Random;Random;Yes;v
常见;1;Random;Random;Random;Yes;a
模板;1;Random;Random;Random;Yes;n
伎俩;1;Random;Random;Random;Yes;n
挤出;1;Random;Random;Random;Yes;v
麦康纳;1;Random;Random;Random;Yes;nr
级别;1;Random;Random;Random;Yes;n
体量;1;Random;Random;Random;Yes;n
差钱;1;Random;Random;Random;Yes;n
制作方;1;Random;Random;Random;Yes;n
省钱;1;Random;Random;Random;Yes;n
过往;1;Random;Random;Random;Yes;t
集合;1;Random;Random;Random;Yes;v
顶级;1;Random;Random;Random;Yes;n
近几年;1;Random;Random;Random;Yes;l
近一半;1;Random;Random;Random;Yes;t
回事;1;Random;Random;Random;Yes;v
挑剔;1;Random;Random;Random;Yes;v
消化不良;1;Random;Random;Random;Yes;l
衬托;1;Random;Random;Random;Yes;n
说得上;1;Random;Random;Random;Yes;l
真挚;1;Random;Random;Random;Yes;a
动人;1;Random;Random;Random;Yes;n
文学;1;Random;Random;Random;Yes;n
零分;1;Random;Random;Random;Yes;n
魅力;1;Random;Random;Random;Yes;n
燃点;1;Random;Random;Random;Yes;n
尽全力;1;Random;Random;Random;Yes;l
打了个;1;Random;Random;Random;Yes;n
用力;1;Random;Random;Random;Yes;n
高考;1;Random;Random;Random;Yes;v
入门;1;Random;Random;Random;Yes;ns
起立;1;Random;Random;Random;Yes;v
鼓掌;1;Random;Random;Random;Yes;v
说明;1;Random;Random;Random;Yes;v
翻开;1;Random;Random;Random;Yes;v
新篇章;1;Random;Random;Random;Yes;n
保留意见;1;Random;Random;Random;Yes;l
驱动;1;Random;Random;Random;Yes;vn
可言;1;Random;Random;Random;Yes;v
非常明显;1;Random;Random;Random;Yes;nr
生死;1;Random;Random;Random;Yes;v
就算;1;Random;Random;Random;Yes;v
淡化;1;Random;Random;Random;Yes;n
金手指;1;Random;Random;Random;Yes;nz
WJ;1;Random;Random;Random;Yes;eng
崩盘;1;Random;Random;Random;Yes;v
赞同;1;Random;Random;Random;Yes;v
开端;1;Random;Random;Random;Yes;n
符合国情;1;Random;Random;Random;Yes;n
许可;1;Random;Random;Random;Yes;nr
幻想;1;Random;Random;Random;Yes;n
大前提;1;Random;Random;Random;Yes;nr
直观;1;Random;Random;Random;Yes;n
产生;1;Random;Random;Random;Yes;n
小孩子;1;Random;Random;Random;Yes;n
大局观;1;Random;Random;Random;Yes;n
电车;1;Random;Random;Random;Yes;n
难题;1;Random;Random;Random;Yes;n
轻描淡写;1;Random;Random;Random;Yes;i
省略;1;Random;Random;Random;Yes;n
开头;1;Random;Random;Random;Yes;v
流水账;1;Random;Random;Random;Yes;n
演讲;1;Random;Random;Random;Yes;v
光靠;1;Random;Random;Random;Yes;a
讲道理;1;Random;Random;Random;Yes;n
奇葩;1;Random;Random;Random;Yes;n
乱哄哄;1;Random;Random;Random;Yes;z
最初;1;Random;Random;Random;Yes;t
三分之一;1;Random;Random;Random;Yes;mq
黑市;1;Random;Random;Random;Yes;ns
注意;1;Random;Random;Random;Yes;v
男女;1;Random;Random;Random;Yes;n
陈旧;1;Random;Random;Random;Yes;nr
低能;1;Random;Random;Random;Yes;v
舒张;1;Random;Random;Random;Yes;a
市区;1;Random;Random;Random;Yes;n
压抑;1;Random;Random;Random;Yes;v
深重;1;Random;Random;Random;Yes;a
统治;1;Random;Random;Random;Yes;v
不寒而栗;1;Random;Random;Random;Yes;i
成人;1;Random;Random;Random;Yes;n
儿童;1;Random;Random;Random;Yes;n
充公;1;Random;Random;Random;Yes;n
充实;1;Random;Random;Random;Yes;ad
精神状态;1;Random;Random;Random;Yes;n
倒退;1;Random;Random;Random;Yes;v
国外;1;Random;Random;Random;Yes;s
挣脱;1;Random;Random;Random;Yes;v
变通;1;Random;Random;Random;Yes;vn
顺民;1;Random;Random;Random;Yes;n
脱轨;1;Random;Random;Random;Yes;v
撒娇;1;Random;Random;Random;Yes;v
一毛钱;1;Random;Random;Random;Yes;n
围着;1;Random;Random;Random;Yes;v
家长;1;Random;Random;Random;Yes;n
乖宝宝;1;Random;Random;Random;Yes;n
本质区别;1;Random;Random;Random;Yes;n
摒除;1;Random;Random;Random;Yes;v
保护主义;1;Random;Random;Random;Yes;n
盛行;1;Random;Random;Random;Yes;v
附加;1;Random;Random;Random;Yes;v
降低标准;1;Random;Random;Random;Yes;n
偏低;1;Random;Random;Random;Yes;v
亮眼;1;Random;Random;Random;Yes;n
结构;1;Random;Random;Random;Yes;n
路数;1;Random;Random;Random;Yes;n
欠缺;1;Random;Random;Random;Yes;v
饱满;1;Random;Random;Random;Yes;v
上去;1;Random;Random;Random;Yes;t
大都;1;Random;Random;Random;Yes;ns
鼓点;1;Random;Random;Random;Yes;n
行业;1;Random;Random;Random;Yes;n
惯例;1;Random;Random;Random;Yes;n
练习;1;Random;Random;Random;Yes;v
商榷;1;Random;Random;Random;Yes;v
房子;1;Random;Random;Random;Yes;n
虚无;1;Random;Random;Random;Yes;v
可谓;1;Random;Random;Random;Yes;v
寒蝉凄切;1;Random;Random;Random;Yes;i
长亭;1;Random;Random;Random;Yes;ns
骤雨;1;Random;Random;Random;Yes;n
解构;1;Random;Random;Random;Yes;n
权力;1;Random;Random;Random;Yes;n
突发事件;1;Random;Random;Random;Yes;n
事实上;1;Random;Random;Random;Yes;l
历史剧;1;Random;Random;Random;Yes;n
建立;1;Random;Random;Random;Yes;v
天地;1;Random;Random;Random;Yes;n
上行;1;Random;Random;Random;Yes;v
紧凑;1;Random;Random;Random;Yes;a
层层;1;Random;Random;Random;Yes;n
展开;1;Random;Random;Random;Yes;v
穿插;1;Random;Random;Random;Yes;v
回忆;1;Random;Random;Random;Yes;v
意料之中;1;Random;Random;Random;Yes;l
坍塌;1;Random;Random;Random;Yes;v
光环;1;Random;Random;Random;Yes;n
说服;1;Random;Random;Random;Yes;v
渺小;1;Random;Random;Random;Yes;a
撼动;1;Random;Random;Random;Yes;v
轨迹;1;Random;Random;Random;Yes;n
相当于;1;Random;Random;Random;Yes;v
蚂蚁;1;Random;Random;Random;Yes;n
大象;1;Random;Random;Random;Yes;n
举起;1;Random;Random;Random;Yes;v
帮助;1;Random;Random;Random;Yes;v
杯水车薪;1;Random;Random;Random;Yes;i
点名;1;Random;Random;Random;Yes;v
基因;1;Random;Random;Random;Yes;n
遗传;1;Random;Random;Random;Yes;vn
前卫;1;Random;Random;Random;Yes;n
21;1;Random;Random;Random;Yes;eng
世纪;1;Random;Random;Random;Yes;n
当代;1;Random;Random;Random;Yes;t
标配;1;Random;Random;Random;Yes;vn
多媒体;1;Random;Random;Random;Yes;n
设备;1;Random;Random;Random;Yes;vn
忘记;1;Random;Random;Random;Yes;v
佳作;1;Random;Random;Random;Yes;n
取胜;1;Random;Random;Random;Yes;v
拔线;1;Random;Random;Random;Yes;v
抽烟;1;Random;Random;Random;Yes;v
太小;1;Random;Random;Random;Yes;n
胸怀;1;Random;Random;Random;Yes;n
老生常谈;1;Random;Random;Random;Yes;i
值得称赞;1;Random;Random;Random;Yes;l
公司;1;Random;Random;Random;Yes;n
差强人意;1;Random;Random;Random;Yes;l
捧杀;1;Random;Random;Random;Yes;v
调低;1;Random;Random;Random;Yes;v
星际;1;Random;Random;Random;Yes;n
是非;1;Random;Random;Random;Yes;v
放开;1;Random;Random;Random;Yes;v
善良;1;Random;Random;Random;Yes;a
流泪;1;Random;Random;Random;Yes;n
线索;1;Random;Random;Random;Yes;n
交待;1;Random;Random;Random;Yes;v
tm;1;Random;Random;Random;Yes;eng
讲下去;1;Random;Random;Random;Yes;v
酝酿;1;Random;Random;Random;Yes;v
大陆;1;Random;Random;Random;Yes;n
鲜肉;1;Random;Random;Random;Yes;n
属性;1;Random;Random;Random;Yes;n
难产;1;Random;Random;Random;Yes;n
质素;1;Random;Random;Random;Yes;n
票房;1;Random;Random;Random;Yes;n
冠军;1;Random;Random;Random;Yes;n
囊中之物;1;Random;Random;Random;Yes;l
认可;1;Random;Random;Random;Yes;v
向太空;1;Random;Random;Random;Yes;nr
眼光;1;Random;Random;Random;Yes;n
广大观众;1;Random;Random;Random;Yes;nt
量身;1;Random;Random;Random;Yes;n
定制;1;Random;Random;Random;Yes;v
深入;1;Random;Random;Random;Yes;v
文献;1;Random;Random;Random;Yes;n
综述;1;Random;Random;Random;Yes;vn
太平洋;1;Random;Random;Random;Yes;ns
囊括;1;Random;Random;Random;Yes;v
罗列;1;Random;Random;Random;Yes;ns
种种;1;Random;Random;Random;Yes;q
熟稔;1;Random;Random;Random;Yes;a
给出;1;Random;Random;Random;Yes;v
趋向;1;Random;Random;Random;Yes;n
态势;1;Random;Random;Random;Yes;n
聒噪;1;Random;Random;Random;Yes;a
来势汹汹;1;Random;Random;Random;Yes;i
寄予厚望;1;Random;Random;Random;Yes;i
组装;1;Random;Random;Random;Yes;v
健壮;1;Random;Random;Random;Yes;a
婴儿;1;Random;Random;Random;Yes;n
变化;1;Random;Random;Random;Yes;vn
传统;1;Random;Random;Random;Yes;n
合家欢;1;Random;Random;Random;Yes;l
不太会;1;Random;Random;Random;Yes;n
兴奋;1;Random;Random;Random;Yes;v
节节败退;1;Random;Random;Random;Yes;l
动物;1;Random;Random;Random;Yes;n
轮船;1;Random;Random;Random;Yes;n
精细;1;Random;Random;Random;Yes;a
不算;1;Random;Random;Random;Yes;v
联想;1;Random;Random;Random;Yes;v
煽动;1;Random;Random;Random;Yes;v
恐惧;1;Random;Random;Random;Yes;an
依托;1;Random;Random;Random;Yes;v
法律;1;Random;Random;Random;Yes;n
法纪;1;Random;Random;Random;Yes;n
现代文明;1;Random;Random;Random;Yes;n
克服;1;Random;Random;Random;Yes;v
亚特兰蒂斯;1;Random;Random;Random;Yes;nrt
佐证;1;Random;Random;Random;Yes;n
队伍;1;Random;Random;Random;Yes;n
踏上;1;Random;Random;Random;Yes;v
征途;1;Random;Random;Random;Yes;n
交接;1;Random;Random;Random;Yes;v
一家人;1;Random;Random;Random;Yes;n
拖累;1;Random;Random;Random;Yes;v
震撼;1;Random;Random;Random;Yes;v
传达;1;Random;Random;Random;Yes;v
浑身;1;Random;Random;Random;Yes;n
舒服;1;Random;Random;Random;Yes;a
面子;1;Random;Random;Random;Yes;n
搭建;1;Random;Random;Random;Yes;v
诚如;1;Random;Random;Random;Yes;v
时间;1;Random;Random;Random;Yes;n
交错;1;Random;Random;Random;Yes;v
复杂;1;Random;Random;Random;Yes;a
故事情节;1;Random;Random;Random;Yes;n
接到;1;Random;Random;Random;Yes;v
学习;1;Random;Random;Random;Yes;v
褪去;1;Random;Random;Random;Yes;v
接下来;1;Random;Random;Random;Yes;l
朴素;1;Random;Random;Random;Yes;nr
cosmopolitan;1;Random;Random;Random;Yes;eng
深情;1;Random;Random;Random;Yes;n
动员;1;Random;Random;Random;Yes;n
神力;1;Random;Random;Random;Yes;n
嘲笑;1;Random;Random;Random;Yes;v
工具;1;Random;Random;Random;Yes;n
预测;1;Random;Random;Random;Yes;vn
粗浅;1;Random;Random;Random;Yes;a
毛边;1;Random;Random;Random;Yes;n
疑问;1;Random;Random;Random;Yes;v
扩大;1;Random;Random;Random;Yes;v
迎来;1;Random;Random;Random;Yes;v
终结;1;Random;Random;Random;Yes;v
上海;1;Random;Random;Random;Yes;ns
导航;1;Random;Random;Random;Yes;v
东方明珠;1;Random;Random;Random;Yes;nr
环球;1;Random;Random;Random;Yes;n
金融中心;1;Random;Random;Random;Yes;n
drops;1;Random;Random;Random;Yes;eng
of;1;Random;Random;Random;Yes;eng
Jupiter;1;Random;Random;Random;Yes;eng
俄语;1;Random;Random;Random;Yes;nz
有加;1;Random;Random;Random;Yes;v
带来;1;Random;Random;Random;Yes;v
加加林;1;Random;Random;Random;Yes;ns
火箭;1;Random;Random;Random;Yes;n
在外;1;Random;Random;Random;Yes;v
后来;1;Random;Random;Random;Yes;t
high;1;Random;Random;Random;Yes;eng
过头;1;Random;Random;Random;Yes;n
说到底;1;Random;Random;Random;Yes;l
世界末日;1;Random;Random;Random;Yes;l
表面;1;Random;Random;Random;Yes;n
made;1;Random;Random;Random;Yes;eng
in;1;Random;Random;Random;Yes;eng
china;1;Random;Random;Random;Yes;eng
中国芯;1;Random;Random;Random;Yes;nz
祖国;1;Random;Random;Random;Yes;n
外衣;1;Random;Random;Random;Yes;n
打着;1;Random;Random;Random;Yes;v
主义;1;Random;Random;Random;Yes;n
旗号;1;Random;Random;Random;Yes;n
生活;1;Random;Random;Random;Yes;vn
强制;1;Random;Random;Random;Yes;v
无异于;1;Random;Random;Random;Yes;l
架空;1;Random;Random;Random;Yes;s
成片;1;Random;Random;Random;Yes;n
无关;1;Random;Random;Random;Yes;v
模样;1;Random;Random;Random;Yes;n
限时;1;Random;Random;Random;Yes;n
上天;1;Random;Random;Random;Yes;t
人生;1;Random;Random;Random;Yes;n
理想;1;Random;Random;Random;Yes;n
彻彻底底;1;Random;Random;Random;Yes;i
教训;1;Random;Random;Random;Yes;vn
临死前;1;Random;Random;Random;Yes;i
教育;1;Random;Random;Random;Yes;vn
麻木;1;Random;Random;Random;Yes;nr
80;1;Random;Random;Random;Yes;eng
19;1;Random;Random;Random;Yes;eng
歌剧;1;Random;Random;Random;Yes;n
执行;1;Random;Random;Random;Yes;v
小毛病;1;Random;Random;Random;Yes;n
大方向;1;Random;Random;Random;Yes;n
传译;1;Random;Random;Random;Yes;v
春季;1;Random;Random;Random;Yes;t
考虑;1;Random;Random;Random;Yes;v
推向;1;Random;Random;Random;Yes;v
饰演;1;Random;Random;Random;Yes;n
想要;1;Random;Random;Random;Yes;v
语境;1;Random;Random;Random;Yes;n
包装;1;Random;Random;Random;Yes;v
实际操作;1;Random;Random;Random;Yes;n
参考价值;1;Random;Random;Random;Yes;n
景观;1;Random;Random;Random;Yes;n
香港;1;Random;Random;Random;Yes;ns
内地;1;Random;Random;Random;Yes;n
主演;1;Random;Random;Random;Yes;n
情商;1;Random;Random;Random;Yes;n
有没有;1;Random;Random;Random;Yes;v
关心;1;Random;Random;Random;Yes;n
意识;1;Random;Random;Random;Yes;n
差距;1;Random;Random;Random;Yes;n
肉眼;1;Random;Random;Random;Yes;n
重写;1;Random;Random;Random;Yes;v
关上门;1;Random;Random;Random;Yes;n
脉络;1;Random;Random;Random;Yes;n
吞噬;1;Random;Random;Random;Yes;v
团结;1;Random;Random;Random;Yes;a
吸住;1;Random;Random;Random;Yes;v
分解;1;Random;Random;Random;Yes;v
众人;1;Random;Random;Random;Yes;n
合力;1;Random;Random;Random;Yes;n
推开;1;Random;Random;Random;Yes;v
太烂;1;Random;Random;Random;Yes;n
惊奇;1;Random;Random;Random;Yes;a
抛弃;1;Random;Random;Random;Yes;v
另选;1;Random;Random;Random;Yes;v
暴打;1;Random;Random;Random;Yes;v
出彩;1;Random;Random;Random;Yes;v
视听;1;Random;Random;Random;Yes;v
等同;1;Random;Random;Random;Yes;v
浓烈;1;Random;Random;Random;Yes;a
廉价;1;Random;Random;Random;Yes;n
灯光;1;Random;Random;Random;Yes;n
音效;1;Random;Random;Random;Yes;n
冲击波;1;Random;Random;Random;Yes;n
惊天大;1;Random;Random;Random;Yes;i
地上;1;Random;Random;Random;Yes;s
撞击;1;Random;Random;Random;Yes;v
轻柔;1;Random;Random;Random;Yes;a
万金油;1;Random;Random;Random;Yes;nz
理由;1;Random;Random;Random;Yes;n
有钱;1;Random;Random;Random;Yes;v
拍法;1;Random;Random;Random;Yes;v
简陋;1;Random;Random;Random;Yes;a
见证;1;Random;Random;Random;Yes;v
感到;1;Random;Random;Random;Yes;v
失落;1;Random;Random;Random;Yes;v
拉高;1;Random;Random;Random;Yes;nrt
不止;1;Random;Random;Random;Yes;v
肤浅;1;Random;Random;Random;Yes;a
可圈可点;1;Random;Random;Random;Yes;l
阻碍;1;Random;Random;Random;Yes;v
失误;1;Random;Random;Random;Yes;v
不知所云;1;Random;Random;Random;Yes;i
群像;1;Random;Random;Random;Yes;n
互联网;1;Random;Random;Random;Yes;n
india;1;Random;Random;Random;Yes;eng
no;1;Random;Random;Random;Yes;eng
粉丝;1;Random;Random;Random;Yes;n
2019;1;Random;Random;Random;Yes;eng
大作;1;Random;Random;Random;Yes;n
反驳;1;Random;Random;Random;Yes;v
切记;1;Random;Random;Random;Yes;v
正确看待;1;Random;Random;Random;Yes;v
孤胆;1;Random;Random;Random;Yes;nr
死马当活马医;1;Random;Random;Random;Yes;i
推想;1;Random;Random;Random;Yes;v
不靠;1;Random;Random;Random;Yes;v
方法;1;Random;Random;Random;Yes;n
感冒;1;Random;Random;Random;Yes;v
神迹;1;Random;Random;Random;Yes;n
哥俩;1;Random;Random;Random;Yes;n
苏联;1;Random;Random;Random;Yes;ns
老大哥;1;Random;Random;Random;Yes;nr
