Text;Size;Color;Angle;Font;Repeat;URL
好不好;4;Random;Random;Random;Yes;l
超出;4;Random;Random;Random;Yes;v
印象;4;Random;Random;Random;Yes;n
哥哥;4;Random;Random;Random;Yes;ns
有待;4;Random;Random;Random;Yes;v
加强;4;Random;Random;Random;Yes;v
联合;4;Random;Random;Random;Yes;v
是否;4;Random;Random;Random;Yes;v
号称;4;Random;Random;Random;Yes;v
废话;4;Random;Random;Random;Yes;n
不知;4;Random;Random;Random;Yes;v
苍白;4;Random;Random;Random;Yes;z
永恒;4;Random;Random;Random;Yes;z
共同体;4;Random;Random;Random;Yes;n
建议;4;Random;Random;Random;Yes;n
未知;4;Random;Random;Random;Yes;v
正确;4;Random;Random;Random;Yes;ad
原创;4;Random;Random;Random;Yes;n
观感;4;Random;Random;Random;Yes;n
外壳;4;Random;Random;Random;Yes;n
包裹;4;Random;Random;Random;Yes;v
黑暗;4;Random;Random;Random;Yes;z
星球;4;Random;Random;Random;Yes;n
离开;4;Random;Random;Random;Yes;v
饱和;4;Random;Random;Random;Yes;a
传递;4;Random;Random;Random;Yes;v
情结;4;Random;Random;Random;Yes;n
味道;4;Random;Random;Random;Yes;n
形成;4;Random;Random;Random;Yes;v
模糊;4;Random;Random;Random;Yes;a
阻塞;4;Random;Random;Random;Yes;v
重大;4;Random;Random;Random;Yes;a
拿出;4;Random;Random;Random;Yes;v
要求;4;Random;Random;Random;Yes;v
科幻世界;4;Random;Random;Random;Yes;n
主义;4;Random;Random;Random;Yes;n
总体;4;Random;Random;Random;Yes;n
看出;4;Random;Random;Random;Yes;v
幻想;4;Random;Random;Random;Yes;n
made;4;Random;Random;Random;Yes;eng
困境;4;Random;Random;Random;Yes;n
性格;4;Random;Random;Random;Yes;n
宏伟;4;Random;Random;Random;Yes;a
感性;4;Random;Random;Random;Yes;n
大气;4;Random;Random;Random;Yes;n
好头;4;Random;Random;Random;Yes;n
反转;4;Random;Random;Random;Yes;v
脑袋;4;Random;Random;Random;Yes;n
天体;4;Random;Random;Random;Yes;n
帮助;4;Random;Random;Random;Yes;v
疯狂;4;Random;Random;Random;Yes;a
友邻;4;Random;Random;Random;Yes;n
朋友;4;Random;Random;Random;Yes;n
星星;4;Random;Random;Random;Yes;nz
泪水;4;Random;Random;Random;Yes;n
太平洋;4;Random;Random;Random;Yes;ns
杀手;4;Random;Random;Random;Yes;v
给出;4;Random;Random;Random;Yes;v
奇怪;4;Random;Random;Random;Yes;v
生活;4;Random;Random;Random;Yes;vn
营救;4;Random;Random;Random;Yes;v
冰封;4;Random;Random;Random;Yes;ns
改变;4;Random;Random;Random;Yes;v
气氛;4;Random;Random;Random;Yes;n
冷酷;4;Random;Random;Random;Yes;a
冷静;4;Random;Random;Random;Yes;a
实际;4;Random;Random;Random;Yes;n
革命;4;Random;Random;Random;Yes;vn
说话;4;Random;Random;Random;Yes;v
影评人;4;Random;Random;Random;Yes;n
撞击;4;Random;Random;Random;Yes;v
厉害;4;Random;Random;Random;Yes;a
提前;4;Random;Random;Random;Yes;v
现场;4;Random;Random;Random;Yes;n
外国;4;Random;Random;Random;Yes;ns
适合;4;Random;Random;Random;Yes;v
很棒;4;Random;Random;Random;Yes;a
道具;4;Random;Random;Random;Yes;n
走向;4;Random;Random;Random;Yes;v
态度;4;Random;Random;Random;Yes;n
来自;4;Random;Random;Random;Yes;v
小时;4;Random;Random;Random;Yes;n
爸爸;4;Random;Random;Random;Yes;n
事儿;4;Random;Random;Random;Yes;n
堆积;4;Random;Random;Random;Yes;v
推荐;4;Random;Random;Random;Yes;v
难看;4;Random;Random;Random;Yes;v
道理;4;Random;Random;Random;Yes;n
典型;3;Random;Random;Random;Yes;n
动作片;3;Random;Random;Random;Yes;n
轴线;3;Random;Random;Random;Yes;n
看清;3;Random;Random;Random;Yes;v
错误;3;Random;Random;Random;Yes;n
运动;3;Random;Random;Random;Yes;vn
高科技;3;Random;Random;Random;Yes;nz
条件;3;Random;Random;Random;Yes;n
工程;3;Random;Random;Random;Yes;n
说明;3;Random;Random;Random;Yes;v
我会;3;Random;Random;Random;Yes;n
想法;3;Random;Random;Random;Yes;v
影响;3;Random;Random;Random;Yes;vn
悲伤;3;Random;Random;Random;Yes;a
乡愁;3;Random;Random;Random;Yes;n
挥之不去;3;Random;Random;Random;Yes;l
爷爷;3;Random;Random;Random;Yes;n
模式;3;Random;Random;Random;Yes;n
演讲;3;Random;Random;Random;Yes;v
数字;3;Random;Random;Random;Yes;n
面目全非;3;Random;Random;Random;Yes;i
社会形态;3;Random;Random;Random;Yes;l
打算;3;Random;Random;Random;Yes;v
描写;3;Random;Random;Random;Yes;v
改成;3;Random;Random;Random;Yes;v
催泪;3;Random;Random;Random;Yes;n
飞跃;3;Random;Random;Random;Yes;v
学习;3;Random;Random;Random;Yes;v
高贵;3;Random;Random;Random;Yes;a
茫茫;3;Random;Random;Random;Yes;z
项目;3;Random;Random;Random;Yes;n
合作;3;Random;Random;Random;Yes;vn
法语;3;Random;Random;Random;Yes;nz
年轻人;3;Random;Random;Random;Yes;n
身上;3;Random;Random;Random;Yes;s
使命;3;Random;Random;Random;Yes;v
打开;3;Random;Random;Random;Yes;v
求求;3;Random;Random;Random;Yes;v
失去;3;Random;Random;Random;Yes;v
丰富;3;Random;Random;Random;Yes;a
惊艳;3;Random;Random;Random;Yes;a
试问;3;Random;Random;Random;Yes;v
空白;3;Random;Random;Random;Yes;n
煽动;3;Random;Random;Random;Yes;v
看待;3;Random;Random;Random;Yes;v
美感;3;Random;Random;Random;Yes;ns
体量;3;Random;Random;Random;Yes;n
东方明珠;3;Random;Random;Random;Yes;nr
仅仅只是;3;Random;Random;Random;Yes;i
具备;3;Random;Random;Random;Yes;v
温情;3;Random;Random;Random;Yes;n
等到;3;Random;Random;Random;Yes;v
可能性;3;Random;Random;Random;Yes;n
浪费;3;Random;Random;Random;Yes;n
主创;3;Random;Random;Random;Yes;n
观看;3;Random;Random;Random;Yes;v
存亡;3;Random;Random;Random;Yes;v
惊人;3;Random;Random;Random;Yes;a
事件;3;Random;Random;Random;Yes;n
赞美;3;Random;Random;Random;Yes;ns
不得;3;Random;Random;Random;Yes;v
精英;3;Random;Random;Random;Yes;n
矮化;3;Random;Random;Random;Yes;n
做出;3;Random;Random;Random;Yes;v
人民;3;Random;Random;Random;Yes;n
地震;3;Random;Random;Random;Yes;n
音效;3;Random;Random;Random;Yes;n
家人;3;Random;Random;Random;Yes;n
出色;3;Random;Random;Random;Yes;v
卡车;3;Random;Random;Random;Yes;n
出彩;3;Random;Random;Random;Yes;v
审美;3;Random;Random;Random;Yes;vn
个别;3;Random;Random;Random;Yes;n
中学;3;Random;Random;Random;Yes;n
自以为是;3;Random;Random;Random;Yes;l
有限;3;Random;Random;Random;Yes;a
服从;3;Random;Random;Random;Yes;v
依赖;3;Random;Random;Random;Yes;v
艺术;3;Random;Random;Random;Yes;n
直白;3;Random;Random;Random;Yes;v
智障;3;Random;Random;Random;Yes;n
展示;3;Random;Random;Random;Yes;v
信息;3;Random;Random;Random;Yes;n
进行;3;Random;Random;Random;Yes;v
三观;3;Random;Random;Random;Yes;nz
极端;3;Random;Random;Random;Yes;n
工整;3;Random;Random;Random;Yes;vn
灵魂;3;Random;Random;Random;Yes;n
月球;3;Random;Random;Random;Yes;n
走出;3;Random;Random;Random;Yes;v
手中;3;Random;Random;Random;Yes;s
肉眼;3;Random;Random;Random;Yes;n
追求;3;Random;Random;Random;Yes;v
看来;3;Random;Random;Random;Yes;v
通通;3;Random;Random;Random;Yes;vn
应有;3;Random;Random;Random;Yes;v
降临;3;Random;Random;Random;Yes;v
工业化;3;Random;Random;Random;Yes;vn
现象;3;Random;Random;Random;Yes;n
校服;3;Random;Random;Random;Yes;n
紧张;3;Random;Random;Random;Yes;a
一塌糊涂;3;Random;Random;Random;Yes;i
自豪;3;Random;Random;Random;Yes;n
做作;3;Random;Random;Random;Yes;v
薄弱;3;Random;Random;Random;Yes;a
2500;3;Random;Random;Random;Yes;eng
悲观;3;Random;Random;Random;Yes;a
关注;3;Random;Random;Random;Yes;v
勇气;3;Random;Random;Random;Yes;n
可言;3;Random;Random;Random;Yes;v
纯粹;3;Random;Random;Random;Yes;a
神秘;3;Random;Random;Random;Yes;a
感到;3;Random;Random;Random;Yes;v
上去;3;Random;Random;Random;Yes;t
智慧;3;Random;Random;Random;Yes;nr
踏实;3;Random;Random;Random;Yes;a
人文主义;3;Random;Random;Random;Yes;n
取舍;3;Random;Random;Random;Yes;v
艰难;3;Random;Random;Random;Yes;a
最高;3;Random;Random;Random;Yes;a
体验;3;Random;Random;Random;Yes;n
科幻小说;3;Random;Random;Random;Yes;l
出乎意料;3;Random;Random;Random;Yes;l
旋律;3;Random;Random;Random;Yes;n
给予;3;Random;Random;Random;Yes;v
缺少;3;Random;Random;Random;Yes;v
缺失;3;Random;Random;Random;Yes;v
教育;3;Random;Random;Random;Yes;vn
没法;3;Random;Random;Random;Yes;v
小屁孩;3;Random;Random;Random;Yes;nr
顶尖;3;Random;Random;Random;Yes;n
爱国主义;3;Random;Random;Random;Yes;nz
日本;3;Random;Random;Random;Yes;ns
拍成电影;3;Random;Random;Random;Yes;n
认识;3;Random;Random;Random;Yes;v
结束;3;Random;Random;Random;Yes;v
流泪;3;Random;Random;Random;Yes;n
双线;3;Random;Random;Random;Yes;n
人们;3;Random;Random;Random;Yes;n
拖后腿;3;Random;Random;Random;Yes;n
文戏;3;Random;Random;Random;Yes;n
短板;3;Random;Random;Random;Yes;n
距离;3;Random;Random;Random;Yes;n
困难;3;Random;Random;Random;Yes;an
搭配;3;Random;Random;Random;Yes;v
制造;3;Random;Random;Random;Yes;v
相反;3;Random;Random;Random;Yes;v
表面;3;Random;Random;Random;Yes;n
具象化;3;Random;Random;Random;Yes;v
输出;3;Random;Random;Random;Yes;v
刻板;3;Random;Random;Random;Yes;n
借鉴;3;Random;Random;Random;Yes;v
设想;3;Random;Random;Random;Yes;n
人物形象;3;Random;Random;Random;Yes;n
坚持;3;Random;Random;Random;Yes;v
概率;3;Random;Random;Random;Yes;n
中学生;3;Random;Random;Random;Yes;n
差点;3;Random;Random;Random;Yes;n
平行;3;Random;Random;Random;Yes;n
反感;3;Random;Random;Random;Yes;v
滤镜;3;Random;Random;Random;Yes;nz
折射;3;Random;Random;Random;Yes;v
神奇;3;Random;Random;Random;Yes;a
粗暴;3;Random;Random;Random;Yes;a
宿命;3;Random;Random;Random;Yes;n
荒凉;3;Random;Random;Random;Yes;a
哲思;3;Random;Random;Random;Yes;n
气势恢宏;3;Random;Random;Random;Yes;l
集合;3;Random;Random;Random;Yes;v
本土化;3;Random;Random;Random;Yes;n
一度;3;Random;Random;Random;Yes;mq
加持;3;Random;Random;Random;Yes;v
膨胀;3;Random;Random;Random;Yes;v
轨道;3;Random;Random;Random;Yes;n
浅薄;3;Random;Random;Random;Yes;a
戏份;3;Random;Random;Random;Yes;n
投资;3;Random;Random;Random;Yes;vn
类似;3;Random;Random;Random;Yes;v
提供;3;Random;Random;Random;Yes;v
下去;3;Random;Random;Random;Yes;t
接下来;3;Random;Random;Random;Yes;l
后来;3;Random;Random;Random;Yes;t
PS;3;Random;Random;Random;Yes;eng
频道;3;Random;Random;Random;Yes;n
光洁;3;Random;Random;Random;Yes;a
突兀;3;Random;Random;Random;Yes;v
爆棚;3;Random;Random;Random;Yes;n
悖论;3;Random;Random;Random;Yes;n
坐在;3;Random;Random;Random;Yes;v
经历;3;Random;Random;Random;Yes;n
友情;3;Random;Random;Random;Yes;n
再见;3;Random;Random;Random;Yes;v
眼前;3;Random;Random;Random;Yes;t
燃点;3;Random;Random;Random;Yes;n
试图;3;Random;Random;Random;Yes;v
保住;3;Random;Random;Random;Yes;v
涉及;3;Random;Random;Random;Yes;v
就算;3;Random;Random;Random;Yes;v
紧张感;3;Random;Random;Random;Yes;n
开端;3;Random;Random;Random;Yes;n
in;3;Random;Random;Random;Yes;eng
china;3;Random;Random;Random;Yes;eng
洗脑;3;Random;Random;Random;Yes;n
大国;3;Random;Random;Random;Yes;ns
祖国;3;Random;Random;Random;Yes;n
直观;3;Random;Random;Random;Yes;n
麻烦;3;Random;Random;Random;Yes;an
男女;3;Random;Random;Random;Yes;n
小品;3;Random;Random;Random;Yes;n
嘴脸;3;Random;Random;Random;Yes;n
高压;3;Random;Random;Random;Yes;n
自由;3;Random;Random;Random;Yes;a
行车;3;Random;Random;Random;Yes;n
规范;3;Random;Random;Random;Yes;n
合力;3;Random;Random;Random;Yes;n
路数;3;Random;Random;Random;Yes;n
欠缺;3;Random;Random;Random;Yes;v
口碑;3;Random;Random;Random;Yes;n
展开;3;Random;Random;Random;Yes;v
强大;3;Random;Random;Random;Yes;a
光环;3;Random;Random;Random;Yes;n
当代;3;Random;Random;Random;Yes;t
忘记;3;Random;Random;Random;Yes;v
连接;3;Random;Random;Random;Yes;v
跟不上;3;Random;Random;Random;Yes;v
近十年;3;Random;Random;Random;Yes;l
公司;3;Random;Random;Random;Yes;n
调动;3;Random;Random;Random;Yes;vn
星际;3;Random;Random;Random;Yes;n
气势;3;Random;Random;Random;Yes;n
受不了;3;Random;Random;Random;Yes;l
很大;3;Random;Random;Random;Yes;a
照搬;3;Random;Random;Random;Yes;v
念白;3;Random;Random;Random;Yes;v
鲜肉;3;Random;Random;Random;Yes;n
媒体;3;Random;Random;Random;Yes;n
变化;3;Random;Random;Random;Yes;vn
合家欢;3;Random;Random;Random;Yes;l
宽容;3;Random;Random;Random;Yes;a
动物;3;Random;Random;Random;Yes;n
队伍;3;Random;Random;Random;Yes;n
成长;3;Random;Random;Random;Yes;v
神话;3;Random;Random;Random;Yes;n
10;3;Random;Random;Random;Yes;eng
不靠;3;Random;Random;Random;Yes;v
热爱;3;Random;Random;Random;Yes;a
影评;3;Random;Random;Random;Yes;vn
标签;3;Random;Random;Random;Yes;n
吸引;3;Random;Random;Random;Yes;v
道路;3;Random;Random;Random;Yes;n
小演员;3;Random;Random;Random;Yes;n
大量;3;Random;Random;Random;Yes;n
卧槽;3;Random;Random;Random;Yes;n
主旨;3;Random;Random;Random;Yes;n
没用;3;Random;Random;Random;Yes;v
天天;3;Random;Random;Random;Yes;t
细致;3;Random;Random;Random;Yes;a
闭嘴;3;Random;Random;Random;Yes;v
主演;3;Random;Random;Random;Yes;n
开场;3;Random;Random;Random;Yes;n
设置;3;Random;Random;Random;Yes;vn
简陋;3;Random;Random;Random;Yes;a
无限;3;Random;Random;Random;Yes;v
冲击波;3;Random;Random;Random;Yes;n
交给;3;Random;Random;Random;Yes;v
粉丝;3;Random;Random;Random;Yes;n
苏联;3;Random;Random;Random;Yes;ns
自杀;3;Random;Random;Random;Yes;v
看见;3;Random;Random;Random;Yes;v
是从;3;Random;Random;Random;Yes;v
好评;3;Random;Random;Random;Yes;v
愚蠢;3;Random;Random;Random;Yes;a
生怕;3;Random;Random;Random;Yes;v
遇到;3;Random;Random;Random;Yes;v
代入;3;Random;Random;Random;Yes;n
Moss;3;Random;Random;Random;Yes;eng
全然;3;Random;Random;Random;Yes;ad
掩盖;3;Random;Random;Random;Yes;v
堆砌;3;Random;Random;Random;Yes;v
真诚;3;Random;Random;Random;Yes;a
中式;3;Random;Random;Random;Yes;n
到位;3;Random;Random;Random;Yes;v
拖沓;3;Random;Random;Random;Yes;a
习惯;3;Random;Random;Random;Yes;n
创作者;3;Random;Random;Random;Yes;n
得当;3;Random;Random;Random;Yes;v
乱七八糟;3;Random;Random;Random;Yes;i
沦为;3;Random;Random;Random;Yes;v
引起;3;Random;Random;Random;Yes;v
把握;3;Random;Random;Random;Yes;v
准备;3;Random;Random;Random;Yes;v
平衡;3;Random;Random;Random;Yes;a
刻画;3;Random;Random;Random;Yes;n
要死;3;Random;Random;Random;Yes;v
不住;3;Random;Random;Random;Yes;v
干嘛;3;Random;Random;Random;Yes;n
暴露;3;Random;Random;Random;Yes;v
父子情;3;Random;Random;Random;Yes;n
氧气;3;Random;Random;Random;Yes;n
往往;3;Random;Random;Random;Yes;t
物理学家;3;Random;Random;Random;Yes;n
外星人;3;Random;Random;Random;Yes;n
具体;3;Random;Random;Random;Yes;a
系统;3;Random;Random;Random;Yes;n
宣扬;3;Random;Random;Random;Yes;v
变形金刚;3;Random;Random;Random;Yes;n
欧美;3;Random;Random;Random;Yes;ns
35;3;Random;Random;Random;Yes;eng
接近;3;Random;Random;Random;Yes;v
反派;3;Random;Random;Random;Yes;v
境界;3;Random;Random;Random;Yes;n
稚嫩;3;Random;Random;Random;Yes;a
感染力;3;Random;Random;Random;Yes;n
难以置信;3;Random;Random;Random;Yes;i
产业;3;Random;Random;Random;Yes;n
孤独;3;Random;Random;Random;Yes;a
东方;3;Random;Random;Random;Yes;s
适宜;3;Random;Random;Random;Yes;a
前者;3;Random;Random;Random;Yes;n
商业片;3;Random;Random;Random;Yes;n
抒情;3;Random;Random;Random;Yes;n
广电;3;Random;Random;Random;Yes;nz
日月;3;Random;Random;Random;Yes;t
动力;3;Random;Random;Random;Yes;n
奢望;3;Random;Random;Random;Yes;a
描述;3;Random;Random;Random;Yes;v
回答;2;Random;Random;Random;Yes;v
称得上;2;Random;Random;Random;Yes;v
胡闹;2;Random;Random;Random;Yes;nr
远景;2;Random;Random;Random;Yes;n
有效;2;Random;Random;Random;Yes;a
跨越;2;Random;Random;Random;Yes;v
建构;2;Random;Random;Random;Yes;n
青春片;2;Random;Random;Random;Yes;n
侮辱;2;Random;Random;Random;Yes;v
智商;2;Random;Random;Random;Yes;n
补充;2;Random;Random;Random;Yes;v
审美疲劳;2;Random;Random;Random;Yes;i
当年;2;Random;Random;Random;Yes;t
呵呵;2;Random;Random;Random;Yes;v
阻碍;2;Random;Random;Random;Yes;v
居住地;2;Random;Random;Random;Yes;n
化为;2;Random;Random;Random;Yes;v
贝加尔湖;2;Random;Random;Random;Yes;ns
孤独感;2;Random;Random;Random;Yes;i
温暖;2;Random;Random;Random;Yes;an
寒冷;2;Random;Random;Random;Yes;a
感叹;2;Random;Random;Random;Yes;v
魔幻;2;Random;Random;Random;Yes;n
展现出;2;Random;Random;Random;Yes;v
纽带;2;Random;Random;Random;Yes;n
饰演;2;Random;Random;Random;Yes;n
从头;2;Random;Random;Random;Yes;v
出演;2;Random;Random;Random;Yes;v
高大;2;Random;Random;Random;Yes;a
反复;2;Random;Random;Random;Yes;v
见到;2;Random;Random;Random;Yes;v
悲剧感;2;Random;Random;Random;Yes;n
不值;2;Random;Random;Random;Yes;n
这回;2;Random;Random;Random;Yes;mq
掌握;2;Random;Random;Random;Yes;v
亮眼;2;Random;Random;Random;Yes;n
满意;2;Random;Random;Random;Yes;v
同行;2;Random;Random;Random;Yes;j
可贵;2;Random;Random;Random;Yes;a
烙印;2;Random;Random;Random;Yes;n
驱动;2;Random;Random;Random;Yes;vn
前行;2;Random;Random;Random;Yes;v
星辰;2;Random;Random;Random;Yes;n
大海;2;Random;Random;Random;Yes;ns
出发;2;Random;Random;Random;Yes;v
巅峰;2;Random;Random;Random;Yes;n
出于;2;Random;Random;Random;Yes;v
40;2;Random;Random;Random;Yes;eng
鲜明;2;Random;Random;Random;Yes;a
插科打诨;2;Random;Random;Random;Yes;i
日语;2;Random;Random;Random;Yes;nz
缺席;2;Random;Random;Random;Yes;n
照片;2;Random;Random;Random;Yes;n
规则;2;Random;Random;Random;Yes;n
法律;2;Random;Random;Random;Yes;n
方向盘;2;Random;Random;Random;Yes;n
前辈;2;Random;Random;Random;Yes;n
逃难;2;Random;Random;Random;Yes;v
创意;2;Random;Random;Random;Yes;v
荡气回肠;2;Random;Random;Random;Yes;i
交会;2;Random;Random;Random;Yes;n
瞠目结舌;2;Random;Random;Random;Yes;i
表扬;2;Random;Random;Random;Yes;v
填补;2;Random;Random;Random;Yes;v
正式;2;Random;Random;Random;Yes;ad
迎来;2;Random;Random;Random;Yes;v
春天;2;Random;Random;Random;Yes;t
东方式;2;Random;Random;Random;Yes;n
理念;2;Random;Random;Random;Yes;n
融合;2;Random;Random;Random;Yes;vn
燃爆;2;Random;Random;Random;Yes;v
老生常谈;2;Random;Random;Random;Yes;i
妄想;2;Random;Random;Random;Yes;v
无知;2;Random;Random;Random;Yes;v
狭隘;2;Random;Random;Random;Yes;a
纠纷;2;Random;Random;Random;Yes;n
人家;2;Random;Random;Random;Yes;n
裤衩;2;Random;Random;Random;Yes;n
猎奇;2;Random;Random;Random;Yes;n
挑剔;2;Random;Random;Random;Yes;v
挖掘;2;Random;Random;Random;Yes;v
仰望;2;Random;Random;Random;Yes;v
星空;2;Random;Random;Random;Yes;n
废墟;2;Random;Random;Random;Yes;n
便是;2;Random;Random;Random;Yes;v
投射;2;Random;Random;Random;Yes;v
大义;2;Random;Random;Random;Yes;n
灭绝;2;Random;Random;Random;Yes;v
摄影;2;Random;Random;Random;Yes;n
流程;2;Random;Random;Random;Yes;n
通篇;2;Random;Random;Random;Yes;n
小女孩;2;Random;Random;Random;Yes;n
朗诵;2;Random;Random;Random;Yes;v
听到;2;Random;Random;Random;Yes;v
重重的;2;Random;Random;Random;Yes;z
截然不同;2;Random;Random;Random;Yes;i
肩膀;2;Random;Random;Random;Yes;n
壮举;2;Random;Random;Random;Yes;v
明确;2;Random;Random;Random;Yes;ad
具有;2;Random;Random;Random;Yes;v
演绎;2;Random;Random;Random;Yes;v
贡献;2;Random;Random;Random;Yes;n
说实话;2;Random;Random;Random;Yes;l
心疼;2;Random;Random;Random;Yes;a
并存;2;Random;Random;Random;Yes;v
杂糅;2;Random;Random;Random;Yes;v
坠落;2;Random;Random;Random;Yes;v
直逼;2;Random;Random;Random;Yes;v
不及格;2;Random;Random;Random;Yes;i
显然;2;Random;Random;Random;Yes;ad
宇航;2;Random;Random;Random;Yes;nr
迎合;2;Random;Random;Random;Yes;v
刚才;2;Random;Random;Random;Yes;t
个性;2;Random;Random;Random;Yes;n
团聚;2;Random;Random;Random;Yes;v
遗产;2;Random;Random;Random;Yes;vn
桥段;2;Random;Random;Random;Yes;n
红色;2;Random;Random;Random;Yes;n
掉线;2;Random;Random;Random;Yes;v
过头;2;Random;Random;Random;Yes;n
悲悯;2;Random;Random;Random;Yes;z
简言之;2;Random;Random;Random;Yes;nr
壮烈;2;Random;Random;Random;Yes;a
说好;2;Random;Random;Random;Yes;v
植入;2;Random;Random;Random;Yes;n
妥协;2;Random;Random;Random;Yes;v
天文;2;Random;Random;Random;Yes;nz
2058;2;Random;Random;Random;Yes;eng
蒸汽;2;Random;Random;Random;Yes;n
监狱;2;Random;Random;Random;Yes;n
休眠;2;Random;Random;Random;Yes;v
陪葬;2;Random;Random;Random;Yes;v
硬气;2;Random;Random;Random;Yes;n
形式;2;Random;Random;Random;Yes;n
称之为;2;Random;Random;Random;Yes;v
引导;2;Random;Random;Random;Yes;v
滥用;2;Random;Random;Random;Yes;v
令人发指;2;Random;Random;Random;Yes;i
淡化;2;Random;Random;Random;Yes;n
逻辑关系;2;Random;Random;Random;Yes;l
目的性;2;Random;Random;Random;Yes;n
操控;2;Random;Random;Random;Yes;v
堪称;2;Random;Random;Random;Yes;v
建设;2;Random;Random;Random;Yes;vn
论证;2;Random;Random;Random;Yes;n
层层;2;Random;Random;Random;Yes;n
档期;2;Random;Random;Random;Yes;n
读者;2;Random;Random;Random;Yes;n
文字;2;Random;Random;Random;Yes;n
作家;2;Random;Random;Random;Yes;n
借用;2;Random;Random;Random;Yes;v
注入;2;Random;Random;Random;Yes;v
民族主义;2;Random;Random;Random;Yes;n
提问;2;Random;Random;Random;Yes;v
全场;2;Random;Random;Random;Yes;n
高呼;2;Random;Random;Random;Yes;v
爱国;2;Random;Random;Random;Yes;ns
耳熟;2;Random;Random;Random;Yes;a
五年;2;Random;Random;Random;Yes;t
限制;2;Random;Random;Random;Yes;v
电影史;2;Random;Random;Random;Yes;n
影迷;2;Random;Random;Random;Yes;vn
游戏;2;Random;Random;Random;Yes;n
蒙蔽;2;Random;Random;Random;Yes;a
命题;2;Random;Random;Random;Yes;n
共识;2;Random;Random;Random;Yes;n
原谅;2;Random;Random;Random;Yes;nr
站不住脚;2;Random;Random;Random;Yes;l
前所未有;2;Random;Random;Random;Yes;i
载入;2;Random;Random;Random;Yes;v
直到;2;Random;Random;Random;Yes;v
这件;2;Random;Random;Random;Yes;mq
竖起;2;Random;Random;Random;Yes;v
行业;2;Random;Random;Random;Yes;n
充斥;2;Random;Random;Random;Yes;v
痕迹;2;Random;Random;Random;Yes;n
两回事;2;Random;Random;Random;Yes;l
处于;2;Random;Random;Random;Yes;v
状态;2;Random;Random;Random;Yes;n
省略;2;Random;Random;Random;Yes;n
模样;2;Random;Random;Random;Yes;n
百度;2;Random;Random;Random;Yes;n
百科;2;Random;Random;Random;Yes;nz
聒噪;2;Random;Random;Random;Yes;a
打底;2;Random;Random;Random;Yes;v
利用;2;Random;Random;Random;Yes;n
看不懂;2;Random;Random;Random;Yes;v
泛滥;2;Random;Random;Random;Yes;v
少女;2;Random;Random;Random;Yes;n
激情;2;Random;Random;Random;Yes;n
小学生;2;Random;Random;Random;Yes;nr
当时;2;Random;Random;Random;Yes;t
旅行;2;Random;Random;Random;Yes;vn
看法;2;Random;Random;Random;Yes;v
001;2;Random;Random;Random;Yes;eng
迈出;2;Random;Random;Random;Yes;v
战天斗地;2;Random;Random;Random;Yes;n
远方;2;Random;Random;Random;Yes;s
长路;2;Random;Random;Random;Yes;ns
夸父追日;2;Random;Random;Random;Yes;i
决心;2;Random;Random;Random;Yes;v
明天;2;Random;Random;Random;Yes;t
昨天;2;Random;Random;Random;Yes;t
平庸;2;Random;Random;Random;Yes;a
颤抖;2;Random;Random;Random;Yes;v
low;2;Random;Random;Random;Yes;eng
建筑物;2;Random;Random;Random;Yes;n
指向;2;Random;Random;Random;Yes;n
深入;2;Random;Random;Random;Yes;v
悬疑;2;Random;Random;Random;Yes;v
沉浸;2;Random;Random;Random;Yes;v
如今;2;Random;Random;Random;Yes;t
犬儒;2;Random;Random;Random;Yes;n
遵循;2;Random;Random;Random;Yes;v
两者;2;Random;Random;Random;Yes;n
扯蛋;2;Random;Random;Random;Yes;v
天空;2;Random;Random;Random;Yes;n
or;2;Random;Random;Random;Yes;eng
为主;2;Random;Random;Random;Yes;v
庸俗;2;Random;Random;Random;Yes;a
无用;2;Random;Random;Random;Yes;v
一大;2;Random;Random;Random;Yes;a
程序员;2;Random;Random;Random;Yes;n
韩国;2;Random;Random;Random;Yes;ns
依靠;2;Random;Random;Random;Yes;v
素质;2;Random;Random;Random;Yes;n
哥们;2;Random;Random;Random;Yes;n
星战;2;Random;Random;Random;Yes;nz
人马座;2;Random;Random;Random;Yes;n
一代人;2;Random;Random;Random;Yes;n
长辈;2;Random;Random;Random;Yes;n
前仆后继;2;Random;Random;Random;Yes;i
叛逆;2;Random;Random;Random;Yes;v
鲜血;2;Random;Random;Random;Yes;n
200;2;Random;Random;Random;Yes;eng
鼓掌;2;Random;Random;Random;Yes;v
经不起;2;Random;Random;Random;Yes;l
冻成;2;Random;Random;Random;Yes;v
女孩;2;Random;Random;Random;Yes;n
指南;2;Random;Random;Random;Yes;n
不足以;2;Random;Random;Random;Yes;v
底色;2;Random;Random;Random;Yes;n
俄国人;2;Random;Random;Random;Yes;nz
可取;2;Random;Random;Random;Yes;v
胸怀;2;Random;Random;Random;Yes;n
感兴趣;2;Random;Random;Random;Yes;n
大门;2;Random;Random;Random;Yes;n
圆满;2;Random;Random;Random;Yes;a
牛顿;2;Random;Random;Random;Yes;nr
气死;2;Random;Random;Random;Yes;n
对话;2;Random;Random;Random;Yes;n
想像;2;Random;Random;Random;Yes;v
浪漫主义;2;Random;Random;Random;Yes;n
铁人;2;Random;Random;Random;Yes;n
权威;2;Random;Random;Random;Yes;nr
