Text;Size;Color;Angle;Font;Repeat;URL
校服;1;Random;Random;Random;Yes;n
故土;1;Random;Random;Random;Yes;n
投射;1;Random;Random;Random;Yes;v
升华;1;Random;Random;Random;Yes;nz
敬畏;1;Random;Random;Random;Yes;nr
电影剧本;1;Random;Random;Random;Yes;n
扎实;1;Random;Random;Random;Yes;a
001;1;Random;Random;Random;Yes;eng
起家;1;Random;Random;Random;Yes;n
学习;1;Random;Random;Random;Yes;v
预想;1;Random;Random;Random;Yes;v
非同寻常;1;Random;Random;Random;Yes;i
满满的;1;Random;Random;Random;Yes;z
人文主义;1;Random;Random;Random;Yes;n
截然不同;1;Random;Random;Random;Yes;i
电影工业;1;Random;Random;Random;Yes;n
不值一提;1;Random;Random;Random;Yes;l
感官;1;Random;Random;Random;Yes;n
指向;1;Random;Random;Random;Yes;n
明晰;1;Random;Random;Random;Yes;a
业余;1;Random;Random;Random;Yes;n
科幻小说;1;Random;Random;Random;Yes;l
本土;1;Random;Random;Random;Yes;n
文科生;1;Random;Random;Random;Yes;nr
这方面;1;Random;Random;Random;Yes;mq
科学;1;Random;Random;Random;Yes;n
浓浓的;1;Random;Random;Random;Yes;z
催泪;1;Random;Random;Random;Yes;n
散场;1;Random;Random;Random;Yes;n
呼吸;1;Random;Random;Random;Yes;v
空气;1;Random;Random;Random;Yes;n
仰望;1;Random;Random;Random;Yes;v
蓝色;1;Random;Random;Random;Yes;n
天空;1;Random;Random;Random;Yes;n
星空;1;Random;Random;Random;Yes;n
美好;1;Random;Random;Random;Yes;a
悲情;1;Random;Random;Random;Yes;n
2058;1;Random;Random;Random;Yes;eng
中学;1;Random;Random;Random;Yes;n
拍成电影;1;Random;Random;Random;Yes;n
传给;1;Random;Random;Random;Yes;v
养成;1;Random;Random;Random;Yes;v
gay;1;Random;Random;Random;Yes;eng
couple;1;Random;Random;Random;Yes;eng
预告片;1;Random;Random;Random;Yes;n
低成本;1;Random;Random;Random;Yes;l
想不到;1;Random;Random;Random;Yes;l
奇伟;1;Random;Random;Random;Yes;a
瑰丽;1;Random;Random;Random;Yes;z
银幕;1;Random;Random;Random;Yes;n
领导;1;Random;Random;Random;Yes;n
概括;1;Random;Random;Random;Yes;v
烟花爆竹;1;Random;Random;Random;Yes;n
刻板;1;Random;Random;Random;Yes;n
印象;1;Random;Random;Random;Yes;n
人类学;1;Random;Random;Random;Yes;n
感兴趣;1;Random;Random;Random;Yes;n
设想;1;Random;Random;Random;Yes;n
社会秩序;1;Random;Random;Random;Yes;nz
圆满;1;Random;Random;Random;Yes;a
轻重;1;Random;Random;Random;Yes;a
偏颇;1;Random;Random;Random;Yes;nz
新起点;1;Random;Random;Random;Yes;n
以假乱真;1;Random;Random;Random;Yes;i
90;1;Random;Random;Random;Yes;eng
伦理;1;Random;Random;Random;Yes;ns
共享;1;Random;Random;Random;Yes;v
平行;1;Random;Random;Random;Yes;n
是否;1;Random;Random;Random;Yes;v
喜欢;1;Random;Random;Random;Yes;v
婆婆妈妈;1;Random;Random;Random;Yes;n
必然选择;1;Random;Random;Random;Yes;l
对立;1;Random;Random;Random;Yes;v
头衔;1;Random;Random;Random;Yes;n
影像;1;Random;Random;Random;Yes;vn
罕见;1;Random;Random;Random;Yes;a
具备;1;Random;Random;Random;Yes;v
庄严;1;Random;Random;Random;Yes;a
悲剧;1;Random;Random;Random;Yes;n
感到;1;Random;Random;Random;Yes;v
无力感;1;Random;Random;Random;Yes;l
冠军;1;Random;Random;Random;Yes;n
开天辟地;1;Random;Random;Random;Yes;i
交代;1;Random;Random;Random;Yes;n
大城市;1;Random;Random;Random;Yes;ns
忍不住;1;Random;Random;Random;Yes;v
结局;1;Random;Random;Random;Yes;n
冗长;1;Random;Random;Random;Yes;n
乏味;1;Random;Random;Random;Yes;a
完毕;1;Random;Random;Random;Yes;v
留给;1;Random;Random;Random;Yes;v
哲思;1;Random;Random;Random;Yes;n
探讨;1;Random;Random;Random;Yes;v
余味;1;Random;Random;Random;Yes;n
深挖;1;Random;Random;Random;Yes;v
背叛;1;Random;Random;Random;Yes;v
恐惧;1;Random;Random;Random;Yes;an
好奇心;1;Random;Random;Random;Yes;l
并存;1;Random;Random;Random;Yes;v
心里;1;Random;Random;Random;Yes;s
全部;1;Random;Random;Random;Yes;n
精力;1;Random;Random;Random;Yes;n
众志成城;1;Random;Random;Random;Yes;n
政治;1;Random;Random;Random;Yes;n
碎片;1;Random;Random;Random;Yes;n
集合;1;Random;Random;Random;Yes;v
原创;1;Random;Random;Random;Yes;n
动作片;1;Random;Random;Random;Yes;n
内容;1;Random;Random;Random;Yes;n
降临;1;Random;Random;Random;Yes;v
伟大成就;1;Random;Random;Random;Yes;n
浩瀚;1;Random;Random;Random;Yes;a
壮丽;1;Random;Random;Random;Yes;a
神秘;1;Random;Random;Random;Yes;a
架空;1;Random;Random;Random;Yes;s
纯粹;1;Random;Random;Random;Yes;a
说出;1;Random;Random;Random;Yes;v
本土化;1;Random;Random;Random;Yes;n
想当然;1;Random;Random;Random;Yes;l
结尾处;1;Random;Random;Random;Yes;n
中心;1;Random;Random;Random;Yes;n
发电;1;Random;Random;Random;Yes;vn
廉价;1;Random;Random;Random;Yes;n
一度;1;Random;Random;Random;Yes;mq
伟大;1;Random;Random;Random;Yes;a
Interstellar;1;Random;Random;Random;Yes;eng
安妮;1;Random;Random;Random;Yes;nrt
孤寂;1;Random;Random;Random;Yes;a
神情;1;Random;Random;Random;Yes;n
想起;1;Random;Random;Random;Yes;v
奇葩;1;Random;Random;Random;Yes;n
美玲;1;Random;Random;Random;Yes;nr
共通;1;Random;Random;Random;Yes;n
联系;1;Random;Random;Random;Yes;n
远方;1;Random;Random;Random;Yes;s
议题;1;Random;Random;Random;Yes;n
更具;1;Random;Random;Random;Yes;v
现实意义;1;Random;Random;Random;Yes;n
执着;1;Random;Random;Random;Yes;v
企盼;1;Random;Random;Random;Yes;v
散发;1;Random;Random;Random;Yes;v
色彩;1;Random;Random;Random;Yes;n
黑暗;1;Random;Random;Random;Yes;z
摸索;1;Random;Random;Random;Yes;v
前行;1;Random;Random;Random;Yes;v
星球;1;Random;Random;Random;Yes;n
承载;1;Random;Random;Random;Yes;v
厚重;1;Random;Random;Random;Yes;a
能量;1;Random;Random;Random;Yes;n
震颤;1;Random;Random;Random;Yes;v
自信心;1;Random;Random;Random;Yes;l
敞开;1;Random;Random;Random;Yes;v
铲除;1;Random;Random;Random;Yes;v
宝库;1;Random;Random;Random;Yes;nz
运营;1;Random;Random;Random;Yes;vn
障碍;1;Random;Random;Random;Yes;n
减轻;1;Random;Random;Random;Yes;v
以往;1;Random;Random;Random;Yes;t
文本;1;Random;Random;Random;Yes;n
民族性;1;Random;Random;Random;Yes;n
国际性;1;Random;Random;Random;Yes;n
非此即彼;1;Random;Random;Random;Yes;i
解决方案;1;Random;Random;Random;Yes;n
培养;1;Random;Random;Random;Yes;v
留史;1;Random;Random;Random;Yes;n
功德无量;1;Random;Random;Random;Yes;i
形成;1;Random;Random;Random;Yes;v
办法;1;Random;Random;Random;Yes;n
思路;1;Random;Random;Random;Yes;n
接下来;1;Random;Random;Random;Yes;l
引导;1;Random;Random;Random;Yes;v
不可避免;1;Random;Random;Random;Yes;l
学会;1;Random;Random;Random;Yes;n
可贵;1;Random;Random;Random;Yes;a
哈哈;1;Random;Random;Random;Yes;o
弱项;1;Random;Random;Random;Yes;n
看过;1;Random;Random;Random;Yes;v
超前;1;Random;Random;Random;Yes;v
围绕;1;Random;Random;Random;Yes;v
CG;1;Random;Random;Random;Yes;eng
前排;1;Random;Random;Random;Yes;v
经历;1;Random;Random;Random;Yes;n
没收;1;Random;Random;Random;Yes;v
实名;1;Random;Random;Random;Yes;v
转发;1;Random;Random;Random;Yes;v
无望;1;Random;Random;Random;Yes;v
就此结束;1;Random;Random;Random;Yes;i
静静地;1;Random;Random;Random;Yes;z
引发;1;Random;Random;Random;Yes;v
不适;1;Random;Random;Random;Yes;a
眼前;1;Random;Random;Random;Yes;t
浮现;1;Random;Random;Random;Yes;v
后期;1;Random;Random;Random;Yes;t
2000;1;Random;Random;Random;Yes;eng
银河;1;Random;Random;Random;Yes;n
征文;1;Random;Random;Random;Yes;n
追随;1;Random;Random;Random;Yes;v
读者;1;Random;Random;Random;Yes;n
2018;1;Random;Random;Random;Yes;eng
俯瞰;1;Random;Random;Random;Yes;v
浸入;1;Random;Random;Random;Yes;v
饕餮;1;Random;Random;Random;Yes;n
喂饱;1;Random;Random;Random;Yes;v
影迷;1;Random;Random;Random;Yes;vn
世界观;1;Random;Random;Random;Yes;nz
符合国情;1;Random;Random;Random;Yes;n
显然;1;Random;Random;Random;Yes;ad
令人叹服;1;Random;Random;Random;Yes;l
观念;1;Random;Random;Random;Yes;n
四海之内皆兄弟;1;Random;Random;Random;Yes;l
大局观;1;Random;Random;Random;Yes;n
兼顾;1;Random;Random;Random;Yes;v
小家庭;1;Random;Random;Random;Yes;nr
幸福;1;Random;Random;Random;Yes;a
良好;1;Random;Random;Random;Yes;a
激发;1;Random;Random;Random;Yes;v
创作;1;Random;Random;Random;Yes;vn
热情;1;Random;Random;Random;Yes;n
优质;1;Random;Random;Random;Yes;n
佳作;1;Random;Random;Random;Yes;n
超过;1;Random;Random;Random;Yes;v
新纪元;1;Random;Random;Random;Yes;nz
坐标;1;Random;Random;Random;Yes;v
进行;1;Random;Random;Random;Yes;v
执行;1;Random;Random;Random;Yes;v
工整;1;Random;Random;Random;Yes;vn
合力;1;Random;Random;Random;Yes;n
代表;1;Random;Random;Random;Yes;n
转折点;1;Random;Random;Random;Yes;n
采用;1;Random;Random;Random;Yes;v
创造;1;Random;Random;Random;Yes;v
乡土;1;Random;Random;Random;Yes;n
情结;1;Random;Random;Random;Yes;n
很烦;1;Random;Random;Random;Yes;a
劣根性;1;Random;Random;Random;Yes;n
坚持;1;Random;Random;Random;Yes;v
2500;1;Random;Random;Random;Yes;eng
五代;1;Random;Random;Random;Yes;t
搞砸;1;Random;Random;Random;Yes;l
保守;1;Random;Random;Random;Yes;v
点儿;1;Random;Random;Random;Yes;n
年内;1;Random;Random;Random;Yes;t
高峰;1;Random;Random;Random;Yes;nr
开春;1;Random;Random;Random;Yes;ns
预言;1;Random;Random;Random;Yes;v
年底;1;Random;Random;Random;Yes;t
媒体;1;Random;Random;Random;Yes;n
盘点;1;Random;Random;Random;Yes;n
失重;1;Random;Random;Random;Yes;v
飘零;1;Random;Random;Random;Yes;z
泪水;1;Random;Random;Random;Yes;n
计入;1;Random;Random;Random;Yes;v
年度;1;Random;Random;Random;Yes;n
最美;1;Random;Random;Random;Yes;a
了不起;1;Random;Random;Random;Yes;v
急促;1;Random;Random;Random;Yes;a
严重;1;Random;Random;Random;Yes;a
扁平化;1;Random;Random;Random;Yes;nr
双线;1;Random;Random;Random;Yes;n
并进;1;Random;Random;Random;Yes;v
孤胆;1;Random;Random;Random;Yes;nr
丧失;1;Random;Random;Random;Yes;v
导师;1;Random;Random;Random;Yes;n
成长;1;Random;Random;Random;Yes;v
力挽狂澜;1;Random;Random;Random;Yes;i
计算;1;Random;Random;Random;Yes;v
世俗;1;Random;Random;Random;Yes;n
神话;1;Random;Random;Random;Yes;n
标配;1;Random;Random;Random;Yes;vn
突然;1;Random;Random;Random;Yes;ad
浇灭;1;Random;Random;Random;Yes;v
酝酿;1;Random;Random;Random;Yes;v
电梯;1;Random;Random;Random;Yes;n
混乱;1;Random;Random;Random;Yes;a
潦草;1;Random;Random;Random;Yes;a
胜过;1;Random;Random;Random;Yes;v
大团圆;1;Random;Random;Random;Yes;n
喜感;1;Random;Random;Random;Yes;n
汇聚一堂;1;Random;Random;Random;Yes;nz
Hal;1;Random;Random;Random;Yes;eng
银翼;1;Random;Random;Random;Yes;n
杀手;1;Random;Random;Random;Yes;v
颓废;1;Random;Random;Random;Yes;a
长长的;1;Random;Random;Random;Yes;z
一段路;1;Random;Random;Random;Yes;l
曙光;1;Random;Random;Random;Yes;nz
布里克;1;Random;Random;Random;Yes;nrt
献给;1;Random;Random;Random;Yes;v
程序员;1;Random;Random;Random;Yes;n
改造;1;Random;Random;Random;Yes;v
新海;1;Random;Random;Random;Yes;ns
折射;1;Random;Random;Random;Yes;v
黑色幽默;1;Random;Random;Random;Yes;nr
五颗星;1;Random;Random;Random;Yes;nr
坚挺;1;Random;Random;Random;Yes;a
泄气;1;Random;Random;Random;Yes;v
相应;1;Random;Random;Random;Yes;v
推导;1;Random;Random;Random;Yes;v
值得一提的是;1;Random;Random;Random;Yes;l
洛杉矶;1;Random;Random;Random;Yes;ns
遭殃;1;Random;Random;Random;Yes;v
易于;1;Random;Random;Random;Yes;v
包装;1;Random;Random;Random;Yes;v
过犹不及;1;Random;Random;Random;Yes;l
不足之处;1;Random;Random;Random;Yes;i
功能化;1;Random;Random;Random;Yes;n
停靠;1;Random;Random;Random;Yes;v
失真;1;Random;Random;Random;Yes;v
浅薄;1;Random;Random;Random;Yes;a
无碍;1;Random;Random;Random;Yes;v
庄严肃穆;1;Random;Random;Random;Yes;nr
实打实;1;Random;Random;Random;Yes;i
可信;1;Random;Random;Random;Yes;v
浩大;1;Random;Random;Random;Yes;a
无知;1;Random;Random;Random;Yes;v
团结;1;Random;Random;Random;Yes;a
合作;1;Random;Random;Random;Yes;vn
真挚;1;Random;Random;Random;Yes;a
动容;1;Random;Random;Random;Yes;n
念白;1;Random;Random;Random;Yes;v
饱满;1;Random;Random;Random;Yes;v
开了个;1;Random;Random;Random;Yes;n
不想;1;Random;Random;Random;Yes;v
景象;1;Random;Random;Random;Yes;n
倒塌;1;Random;Random;Random;Yes;v
旧金山;1;Random;Random;Random;Yes;ns
羡慕;1;Random;Random;Random;Yes;v
赚钱;1;Random;Random;Random;Yes;v
围城;1;Random;Random;Random;Yes;n
人马座;1;Random;Random;Random;Yes;n
旅行;1;Random;Random;Random;Yes;vn
是从;1;Random;Random;Random;Yes;v
彻彻底底;1;Random;Random;Random;Yes;i
体面;1;Random;Random;Random;Yes;n
有着;1;Random;Random;Random;Yes;v
体量;1;Random;Random;Random;Yes;n
忐忑;1;Random;Random;Random;Yes;a
糟糕;1;Random;Random;Random;Yes;a
期望;1;Random;Random;Random;Yes;v
总体;1;Random;Random;Random;Yes;n
合理;1;Random;Random;Random;Yes;vn
锦华;1;Random;Random;Random;Yes;nz
但愿;1;Random;Random;Random;Yes;v
名副其实;1;Random;Random;Random;Yes;i
技术性;1;Random;Random;Random;Yes;n
剩下;1;Random;Random;Random;Yes;v
狼狗;1;Random;Random;Random;Yes;n
谢谢;1;Random;Random;Random;Yes;nr
浓黑;1;Random;Random;Random;Yes;z
生命;1;Random;Random;Random;Yes;vn
温度;1;Random;Random;Random;Yes;n
茫茫;1;Random;Random;Random;Yes;z
姓名;1;Random;Random;Random;Yes;n
起步晚;1;Random;Random;Random;Yes;l
不多不少;1;Random;Random;Random;Yes;l
大炮仗;1;Random;Random;Random;Yes;n
贺岁;1;Random;Random;Random;Yes;nr
有益;1;Random;Random;Random;Yes;n
想见;1;Random;Random;Random;Yes;v
结构;1;Random;Random;Random;Yes;n
螺钉;1;Random;Random;Random;Yes;n
展开;1;Random;Random;Random;Yes;v
小聪明;1;Random;Random;Random;Yes;nr
赞歌;1;Random;Random;Random;Yes;v
交出;1;Random;Random;Random;Yes;v
精华;1;Random;Random;Random;Yes;nz
继承;1;Random;Random;Random;Yes;v
功不可没;1;Random;Random;Random;Yes;i
打底;1;Random;Random;Random;Yes;v
薄弱;1;Random;Random;Random;Yes;a
道具;1;Random;Random;Random;Yes;n
照片;1;Random;Random;Random;Yes;n
做作;1;Random;Random;Random;Yes;v
过火;1;Random;Random;Random;Yes;n
好像;1;Random;Random;Random;Yes;v
教育课;1;Random;Random;Random;Yes;n
频繁;1;Random;Random;Random;Yes;a
矫情;1;Random;Random;Random;Yes;a
优缺点;1;Random;Random;Random;Yes;n
社会主义;1;Random;Random;Random;Yes;n
清楚;1;Random;Random;Random;Yes;a
进展;1;Random;Random;Random;Yes;vn
鲜明;1;Random;Random;Random;Yes;a
地域;1;Random;Random;Random;Yes;n
幽默;1;Random;Random;Random;Yes;a
糟透了;1;Random;Random;Random;Yes;n
无用;1;Random;Random;Random;Yes;v
莫名;1;Random;Random;Random;Yes;v
乱七八糟;1;Random;Random;Random;Yes;i
衬托;1;Random;Random;Random;Yes;n
反转;1;Random;Random;Random;Yes;v
突破;1;Random;Random;Random;Yes;vn
子子孙孙;1;Random;Random;Random;Yes;nr
加增;1;Random;Random;Random;Yes;v
不平;1;Random;Random;Random;Yes;n
没用;1;Random;Random;Random;Yes;v
客观;1;Random;Random;Random;Yes;n
戏份;1;Random;Random;Random;Yes;n
戏码;1;Random;Random;Random;Yes;n
感人;1;Random;Random;Random;Yes;n
徒劳;1;Random;Random;Random;Yes;n
火石;1;Random;Random;Random;Yes;n
转移;1;Random;Random;Random;Yes;v
女孩;1;Random;Random;Random;Yes;n
鸡翅;1;Random;Random;Random;Yes;n
缘起;1;Random;Random;Random;Yes;v
心情;1;Random;Random;Random;Yes;n
画面质量;1;Random;Random;Random;Yes;n
成片;1;Random;Random;Random;Yes;n
接收;1;Random;Random;Random;Yes;v
流程;1;Random;Random;Random;Yes;n
出人意料;1;Random;Random;Random;Yes;l
褒义;1;Random;Random;Random;Yes;n
心潮澎湃;1;Random;Random;Random;Yes;i
刻画;1;Random;Random;Random;Yes;n
分散;1;Random;Random;Random;Yes;v
酱油;1;Random;Random;Random;Yes;n
作用;1;Random;Random;Random;Yes;v
bug;1;Random;Random;Random;Yes;eng
92;1;Random;Random;Random;Yes;eng
奥斯卡;1;Random;Random;Random;Yes;nr
外语片;1;Random;Random;Random;Yes;n
内地;1;Random;Random;Random;Yes;n
申报;1;Random;Random;Random;Yes;nz
汇成;1;Random;Random;Random;Yes;v
风靡;1;Random;Random;Random;Yes;a
胡乱;1;Random;Random;Random;Yes;n
鄙视;1;Random;Random;Random;Yes;v
粉丝;1;Random;Random;Random;Yes;n
鼓励性;1;Random;Random;Random;Yes;n
俄罗斯;1;Random;Random;Random;Yes;ns
试试;1;Random;Random;Random;Yes;vn
祖国;1;Random;Random;Random;Yes;n
总有一天;1;Random;Random;Random;Yes;l
台前幕后;1;Random;Random;Random;Yes;n
工作人员;1;Random;Random;Random;Yes;n
遇到;1;Random;Random;Random;Yes;v
困难;1;Random;Random;Random;Yes;an
精致;1;Random;Random;Random;Yes;a
集中;1;Random;Random;Random;Yes;v
人物形象;1;Random;Random;Random;Yes;n
执迷;1;Random;Random;Random;Yes;v
点题;1;Random;Random;Random;Yes;n
双关语;1;Random;Random;Random;Yes;nz
出口;1;Random;Random;Random;Yes;vn
人体;1;Random;Random;Random;Yes;n
撞针;1;Random;Random;Random;Yes;n
喜不喜欢;1;Random;Random;Random;Yes;i
记入;1;Random;Random;Random;Yes;v
历史;1;Random;Random;Random;Yes;n
改良;1;Random;Random;Random;Yes;v
评分;1;Random;Random;Random;Yes;n
嫌疑;1;Random;Random;Random;Yes;v
口碑;1;Random;Random;Random;Yes;n
两极;1;Random;Random;Random;Yes;n
处境;1;Random;Random;Random;Yes;n
衰变;1;Random;Random;Random;Yes;v
逃离;1;Random;Random;Random;Yes;v
西方;1;Random;Random;Random;Yes;s
影视;1;Random;Random;Random;Yes;n
差强人意;1;Random;Random;Random;Yes;l
才华;1;Random;Random;Random;Yes;nr
撑起;1;Random;Random;Random;Yes;v
野心;1;Random;Random;Random;Yes;n
粗糙;1;Random;Random;Random;Yes;a
落入俗套;1;Random;Random;Random;Yes;i
模仿;1;Random;Random;Random;Yes;v
接二连三;1;Random;Random;Random;Yes;nz
出场;1;Random;Random;Random;Yes;n
少有;1;Random;Random;Random;Yes;v
英雄;1;Random;Random;Random;Yes;ns
一色;1;Random;Random;Random;Yes;n
京片子;1;Random;Random;Random;Yes;nz
膨胀;1;Random;Random;Random;Yes;v
拜年;1;Random;Random;Random;Yes;v
致辞;1;Random;Random;Random;Yes;v
讨好;1;Random;Random;Random;Yes;v
过年;1;Random;Random;Random;Yes;t
兄妹情;1;Random;Random;Random;Yes;n
向太空;1;Random;Random;Random;Yes;nr
生死;1;Random;Random;Random;Yes;v
岂因祸福避趋之;1;Random;Random;Random;Yes;n
积极;1;Random;Random;Random;Yes;ad
冷静;1;Random;Random;Random;Yes;a
一大;1;Random;Random;Random;Yes;a
土味;1;Random;Random;Random;Yes;n
走马观花;1;Random;Random;Random;Yes;i
展示;1;Random;Random;Random;Yes;v
错误;1;Random;Random;Random;Yes;n
运用;1;Random;Random;Random;Yes;vn
美术设计;1;Random;Random;Random;Yes;n
达到;1;Random;Random;Random;Yes;v
应有;1;Random;Random;Random;Yes;v
一流;1;Random;Random;Random;Yes;n
超英;1;Random;Random;Random;Yes;nz
打架;1;Random;Random;Random;Yes;v
堆砌;1;Random;Random;Random;Yes;v
证明;1;Random;Random;Random;Yes;n
点子;1;Random;Random;Random;Yes;n
杨威利;1;Random;Random;Random;Yes;nr
救援队;1;Random;Random;Random;Yes;n
做法;1;Random;Random;Random;Yes;v
迁移;1;Random;Random;Random;Yes;v
殖民;1;Random;Random;Random;Yes;n
强烈;1;Random;Random;Random;Yes;a
单干;1;Random;Random;Random;Yes;n
浸润;1;Random;Random;Random;Yes;v
安土重迁;1;Random;Random;Random;Yes;i
Mose;1;Random;Random;Random;Yes;eng
检测;1;Random;Random;Random;Yes;vn
充满希望;1;Random;Random;Random;Yes;nz
勇敢;1;Random;Random;Random;Yes;a
踏出去;1;Random;Random;Random;Yes;v
技术壁垒;1;Random;Random;Random;Yes;n
决心;1;Random;Random;Random;Yes;v
紧张;1;Random;Random;Random;Yes;a
刺激;1;Random;Random;Random;Yes;v
燃点;1;Random;Random;Random;Yes;n
内心;1;Random;Random;Random;Yes;n
波动;1;Random;Random;Random;Yes;vn
拖后腿;1;Random;Random;Random;Yes;n
角色行为;1;Random;Random;Random;Yes;n
欠妥;1;Random;Random;Random;Yes;v
平淡;1;Random;Random;Random;Yes;a
只能靠;1;Random;Random;Random;Yes;v
本来;1;Random;Random;Random;Yes;t
牵制;1;Random;Random;Random;Yes;v
稀释;1;Random;Random;Random;Yes;v
差不多;1;Random;Random;Random;Yes;l
看得出;1;Random;Random;Random;Yes;v
最好;1;Random;Random;Random;Yes;a
适应;1;Random;Random;Random;Yes;v
通通;1;Random;Random;Random;Yes;vn
纸片;1;Random;Random;Random;Yes;n
吊打;1;Random;Random;Random;Yes;v
鲜肉;1;Random;Random;Random;Yes;n
不敢恭维;1;Random;Random;Random;Yes;l
认真;1;Random;Random;Random;Yes;ad
来讲;1;Random;Random;Random;Yes;v
国产电影;1;Random;Random;Random;Yes;n
横向;1;Random;Random;Random;Yes;v
顶天;1;Random;Random;Random;Yes;n
补充;1;Random;Random;Random;Yes;v
硬件;1;Random;Random;Random;Yes;n
主旨;1;Random;Random;Random;Yes;n
自行车;1;Random;Random;Random;Yes;n
改过;1;Random;Random;Random;Yes;v
幼稚;1;Random;Random;Random;Yes;a
很大;1;Random;Random;Random;Yes;a
门槛;1;Random;Random;Random;Yes;n
概率;1;Random;Random;Random;Yes;n
振奋;1;Random;Random;Random;Yes;v
连接;1;Random;Random;Random;Yes;v
反应;1;Random;Random;Random;Yes;vn
处理;1;Random;Random;Random;Yes;v
社会;1;Random;Random;Random;Yes;n
改变;1;Random;Random;Random;Yes;v
片中;1;Random;Random;Random;Yes;s
和平;1;Random;Random;Random;Yes;nz
建构;1;Random;Random;Random;Yes;n
笑话;1;Random;Random;Random;Yes;n
父爱;1;Random;Random;Random;Yes;n
再接再厉;1;Random;Random;Random;Yes;i
全场;1;Random;Random;Random;Yes;n
共识;1;Random;Random;Random;Yes;n
同排;1;Random;Random;Random;Yes;v
按下不表;1;Random;Random;Random;Yes;l
名字;1;Random;Random;Random;Yes;n
意象;1;Random;Random;Random;Yes;n
怜爱;1;Random;Random;Random;Yes;v
除开;1;Random;Random;Random;Yes;v
略显;1;Random;Random;Random;Yes;v
言情剧;1;Random;Random;Random;Yes;n
意旨;1;Random;Random;Random;Yes;n
大灾难;1;Random;Random;Random;Yes;l
不为过;1;Random;Random;Random;Yes;l
美国式;1;Random;Random;Random;Yes;nz
冒险;1;Random;Random;Random;Yes;n
真善美;1;Random;Random;Random;Yes;nr
追求;1;Random;Random;Random;Yes;v
相反;1;Random;Random;Random;Yes;v
星际;1;Random;Random;Random;Yes;n
爆破;1;Random;Random;Random;Yes;v
娱乐;1;Random;Random;Random;Yes;vn
产业;1;Random;Random;Random;Yes;n
冉冉;1;Random;Random;Random;Yes;nr
置身于;1;Random;Random;Random;Yes;l
极端;1;Random;Random;Random;Yes;n
类人;1;Random;Random;Random;Yes;n
juxtaposition;1;Random;Random;Random;Yes;eng
位置;1;Random;Random;Random;Yes;v
文艺;1;Random;Random;Random;Yes;n
老套;1;Random;Random;Random;Yes;n
意思;1;Random;Random;Random;Yes;n
SF;1;Random;Random;Random;Yes;eng
跟着;1;Random;Random;Random;Yes;v
美滋滋;1;Random;Random;Random;Yes;z
全程;1;Random;Random;Random;Yes;n
卧槽;1;Random;Random;Random;Yes;n
初中生;1;Random;Random;Random;Yes;nr
鸣谢;1;Random;Random;Random;Yes;v
事儿;1;Random;Random;Random;Yes;n
真诚;1;Random;Random;Random;Yes;a
完结;1;Random;Random;Random;Yes;v
五年;1;Random;Random;Random;Yes;t
巅峰;1;Random;Random;Random;Yes;n
大年初一;1;Random;Random;Random;Yes;t
影院;1;Random;Random;Random;Yes;n
美中不足;1;Random;Random;Random;Yes;i
满意;1;Random;Random;Random;Yes;v
维塔;1;Random;Random;Random;Yes;nrt
工作室;1;Random;Random;Random;Yes;n
反倒;1;Random;Random;Random;Yes;v
失望;1;Random;Random;Random;Yes;v
脱离;1;Random;Random;Random;Yes;v
光照;1;Random;Random;Random;Yes;n
冰天雪地;1;Random;Random;Random;Yes;i
食物;1;Random;Random;Random;Yes;n
氧气;1;Random;Random;Random;Yes;n
养活;1;Random;Random;Random;Yes;vn
35;1;Random;Random;Random;Yes;eng
人口;1;Random;Random;Random;Yes;n
诸如此类;1;Random;Random;Random;Yes;l
漏洞;1;Random;Random;Random;Yes;n
联想起;1;Random;Random;Random;Yes;l
火星;1;Random;Random;Random;Yes;n
机器人;1;Random;Random;Random;Yes;n
总动员;1;Random;Random;Random;Yes;n
No;1;Random;Random;Random;Yes;eng
Time;1;Random;Random;Random;Yes;eng
For;1;Random;Random;Random;Yes;eng
Caution;1;Random;Random;Random;Yes;eng
推荐;1;Random;Random;Random;Yes;v
条目;1;Random;Random;Random;Yes;n
短评;1;Random;Random;Random;Yes;v
同感;1;Random;Random;Random;Yes;n
真人;1;Random;Random;Random;Yes;n
对不上;1;Random;Random;Random;Yes;l
现象;1;Random;Random;Random;Yes;n
动画电影;1;Random;Random;Random;Yes;n
艰难;1;Random;Random;Random;Yes;a
片尾曲;1;Random;Random;Random;Yes;n
二者;1;Random;Random;Random;Yes;n
并不矛盾;1;Random;Random;Random;Yes;l
前者;1;Random;Random;Random;Yes;n
混合;1;Random;Random;Random;Yes;vn
使命;1;Random;Random;Random;Yes;v
价值;1;Random;Random;Random;Yes;n
行为;1;Random;Random;Random;Yes;v
不合逻辑;1;Random;Random;Random;Yes;l
配音;1;Random;Random;Random;Yes;n
脉络;1;Random;Random;Random;Yes;n
带给;1;Random;Random;Random;Yes;v
Mike;1;Random;Random;Random;Yes;eng
取经;1;Random;Random;Random;Yes;v
能比;1;Random;Random;Random;Yes;v
家教;1;Random;Random;Random;Yes;nz
厕所;1;Random;Random;Random;Yes;n
人生;1;Random;Random;Random;Yes;n
错失良机;1;Random;Random;Random;Yes;i
假装;1;Random;Random;Random;Yes;n
手边;1;Random;Random;Random;Yes;s
