Text;Size;Color;Angle;Font;Repeat;URL
矿工;1;Random;Random;Random;Yes;n
办法;1;Random;Random;Random;Yes;n
加上;1;Random;Random;Random;Yes;v
做到;1;Random;Random;Random;Yes;v
目前为止;1;Random;Random;Random;Yes;i
最好;1;Random;Random;Random;Yes;a
放到;1;Random;Random;Random;Yes;v
国际;1;Random;Random;Random;Yes;n
扪心自问;1;Random;Random;Random;Yes;i
服装;1;Random;Random;Random;Yes;vn
造型;1;Random;Random;Random;Yes;n
近十年;1;Random;Random;Random;Yes;l
开场;1;Random;Random;Random;Yes;n
关键人物;1;Random;Random;Random;Yes;n
太平洋;1;Random;Random;Random;Yes;ns
遗憾;1;Random;Random;Random;Yes;a
创新;1;Random;Random;Random;Yes;v
影评人;1;Random;Random;Random;Yes;n
开启;1;Random;Random;Random;Yes;v
元年;1;Random;Random;Random;Yes;t
苟同;1;Random;Random;Random;Yes;v
没想到;1;Random;Random;Random;Yes;l
力量;1;Random;Random;Random;Yes;n
充斥;1;Random;Random;Random;Yes;v
银幕;1;Random;Random;Random;Yes;n
朵朵;1;Random;Random;Random;Yes;q
泰山;1;Random;Random;Random;Yes;ns
不变;1;Random;Random;Random;Yes;v
不配;1;Random;Random;Random;Yes;v
留在;1;Random;Random;Random;Yes;v
天上;1;Random;Random;Random;Yes;s
星星;1;Random;Random;Random;Yes;nz
施特劳斯;1;Random;Random;Random;Yes;nrt
哈耶克;1;Random;Random;Random;Yes;nrt
烧掉;1;Random;Random;Random;Yes;v
相关;1;Random;Random;Random;Yes;v
爱好者;1;Random;Random;Random;Yes;n
路灯;1;Random;Random;Random;Yes;n
理念;1;Random;Random;Random;Yes;n
wen;1;Random;Random;Random;Yes;eng
ge;1;Random;Random;Random;Yes;eng
人定胜天;1;Random;Random;Random;Yes;n
产物;1;Random;Random;Random;Yes;n
民族;1;Random;Random;Random;Yes;n
垃圾;1;Random;Random;Random;Yes;n
孔孟;1;Random;Random;Random;Yes;nr
强盗;1;Random;Random;Random;Yes;n
污染;1;Random;Random;Random;Yes;vn
忍不住;1;Random;Random;Random;Yes;v
午夜;1;Random;Random;Random;Yes;t
实在;1;Random;Random;Random;Yes;v
幼稚;1;Random;Random;Random;Yes;a
肤浅;1;Random;Random;Random;Yes;a
无聊;1;Random;Random;Random;Yes;a
wtf;1;Random;Random;Random;Yes;eng
口碑;1;Random;Random;Random;Yes;n
营销;1;Random;Random;Random;Yes;vn
路线;1;Random;Random;Random;Yes;n
套路;1;Random;Random;Random;Yes;n
全片;1;Random;Random;Random;Yes;n
最佳;1;Random;Random;Random;Yes;z
扮演者;1;Random;Random;Random;Yes;n
控制系统;1;Random;Random;Random;Yes;l
毁灭;1;Random;Random;Random;Yes;v
扮演着;1;Random;Random;Random;Yes;n
其他人;1;Random;Random;Random;Yes;rr
过年;1;Random;Random;Random;Yes;t
moss;1;Random;Random;Random;Yes;eng
叛变;1;Random;Random;Random;Yes;v
全剧;1;Random;Random;Random;Yes;n
有待;1;Random;Random;Random;Yes;v
加强;1;Random;Random;Random;Yes;v
沙雕;1;Random;Random;Random;Yes;n
童话;1;Random;Random;Random;Yes;n
蛮力;1;Random;Random;Random;Yes;n
解决;1;Random;Random;Random;Yes;v
项目;1;Random;Random;Random;Yes;n
要求;1;Random;Random;Random;Yes;v
加班;1;Random;Random;Random;Yes;v
思路;1;Random;Random;Random;Yes;n
情节;1;Random;Random;Random;Yes;n
爱因斯坦;1;Random;Random;Random;Yes;nrt
牛顿;1;Random;Random;Random;Yes;nr
伽利略;1;Random;Random;Random;Yes;nr
挺棒;1;Random;Random;Random;Yes;n
硬打;1;Random;Random;Random;Yes;v
要死;1;Random;Random;Random;Yes;v
一家子;1;Random;Random;Random;Yes;n
户口;1;Random;Random;Random;Yes;n
不想;1;Random;Random;Random;Yes;v
宣发;1;Random;Random;Random;Yes;v
修改;1;Random;Random;Random;Yes;v
本来;1;Random;Random;Random;Yes;t
一团糟;1;Random;Random;Random;Yes;i
睡着;1;Random;Random;Random;Yes;v
合力;1;Random;Random;Random;Yes;n
小时;1;Random;Random;Random;Yes;n
开车;1;Random;Random;Random;Yes;v
原则;1;Random;Random;Random;Yes;n
救援;1;Random;Random;Random;Yes;vn
特色;1;Random;Random;Random;Yes;n
达到;1;Random;Random;Random;Yes;v
失败;1;Random;Random;Random;Yes;v
境界;1;Random;Random;Random;Yes;n
表现;1;Random;Random;Random;Yes;v
优点;1;Random;Random;Random;Yes;n
缺点;1;Random;Random;Random;Yes;n
暴露无遗;1;Random;Random;Random;Yes;i
道德;1;Random;Random;Random;Yes;nr
困境;1;Random;Random;Random;Yes;n
做出;1;Random;Random;Random;Yes;v
选择;1;Random;Random;Random;Yes;v
利益;1;Random;Random;Random;Yes;n
大炼钢铁;1;Random;Random;Random;Yes;nz
科学幻想;1;Random;Random;Random;Yes;n
回避;1;Random;Random;Random;Yes;v
阶级;1;Random;Random;Random;Yes;n
冲突;1;Random;Random;Random;Yes;vn
试图;1;Random;Random;Random;Yes;v
集权主义;1;Random;Random;Random;Yes;n
正名;1;Random;Random;Random;Yes;a
目的;1;Random;Random;Random;Yes;n
构思;1;Random;Random;Random;Yes;v
大城市;1;Random;Random;Random;Yes;ns
华丽;1;Random;Random;Random;Yes;nr
灵魂;1;Random;Random;Random;Yes;n
废墟;1;Random;Random;Random;Yes;n
请问;1;Random;Random;Random;Yes;v
小孩儿;1;Random;Random;Random;Yes;n
大学毕业;1;Random;Random;Random;Yes;n
破解;1;Random;Random;Random;Yes;v
灵机一动;1;Random;Random;Random;Yes;i
解决办法;1;Random;Random;Random;Yes;n
说服力;1;Random;Random;Random;Yes;l
看来;1;Random;Random;Random;Yes;v
盲目;1;Random;Random;Random;Yes;n
自信;1;Random;Random;Random;Yes;v
号称;1;Random;Random;Random;Yes;v
华夏;1;Random;Random;Random;Yes;ns
文明古国;1;Random;Random;Random;Yes;ns
同志;1;Random;Random;Random;Yes;n
小气;1;Random;Random;Random;Yes;n
不同;1;Random;Random;Random;Yes;a
意见;1;Random;Random;Random;Yes;n
尼玛;1;Random;Random;Random;Yes;nrt
文革;1;Random;Random;Random;Yes;n
反派;1;Random;Random;Random;Yes;v
区别;1;Random;Random;Random;Yes;n
心中;1;Random;Random;Random;Yes;s
An;1;Random;Random;Random;Yes;eng
overhyped;1;Random;Random;Random;Yes;eng
Sci;1;Random;Random;Random;Yes;eng
Fi;1;Random;Random;Random;Yes;eng
综合;1;Random;Random;Random;Yes;vn
剧本;1;Random;Random;Random;Yes;n
平时;1;Random;Random;Random;Yes;t
习惯;1;Random;Random;Random;Yes;n
粗略;1;Random;Random;Random;Yes;n
发现;1;Random;Random;Random;Yes;v
心软;1;Random;Random;Random;Yes;a
善良;1;Random;Random;Random;Yes;a
四舍五入;1;Random;Random;Random;Yes;i
兄妹情;1;Random;Random;Random;Yes;n
爷孙;1;Random;Random;Random;Yes;n
互爱;1;Random;Random;Random;Yes;v
冷酷;1;Random;Random;Random;Yes;a
艰难;1;Random;Random;Random;Yes;a
舞龙;1;Random;Random;Random;Yes;n
捣乱;1;Random;Random;Random;Yes;v
蚁民;1;Random;Random;Random;Yes;n
恐慌;1;Random;Random;Random;Yes;an
胡闹;1;Random;Random;Random;Yes;nr
粉丝;1;Random;Random;Random;Yes;n
从头到尾;1;Random;Random;Random;Yes;i
耳膜;1;Random;Random;Random;Yes;n
咧嘴;1;Random;Random;Random;Yes;v
皱眉;1;Random;Random;Random;Yes;n
三板斧;1;Random;Random;Random;Yes;nz
装傻充愣;1;Random;Random;Random;Yes;i
白痴;1;Random;Random;Random;Yes;nr
丢人现眼;1;Random;Random;Random;Yes;l
爱国;1;Random;Random;Random;Yes;ns
出品;1;Random;Random;Random;Yes;n
绑架;1;Random;Random;Random;Yes;v
耍流氓;1;Random;Random;Random;Yes;l
友邻;1;Random;Random;Random;Yes;n
下线;1;Random;Random;Random;Yes;n
视频;1;Random;Random;Random;Yes;n
网站;1;Random;Random;Random;Yes;n
就算;1;Random;Random;Random;Yes;v
友情;1;Random;Random;Random;Yes;n
避雷;1;Random;Random;Random;Yes;v
做得好;1;Random;Random;Random;Yes;v
好看;1;Random;Random;Random;Yes;v
主演;1;Random;Random;Random;Yes;n
吴孟达;1;Random;Random;Random;Yes;nr
养女;1;Random;Random;Random;Yes;n
突兀;1;Random;Random;Random;Yes;v
睡觉;1;Random;Random;Random;Yes;v
致命;1;Random;Random;Random;Yes;v
计算;1;Random;Random;Random;Yes;v
帮助;1;Random;Random;Random;Yes;v
拜托;1;Random;Random;Random;Yes;nrt
太阳;1;Random;Random;Random;Yes;ns
加速;1;Random;Random;Random;Yes;v
外太空;1;Random;Random;Random;Yes;n
流浪;1;Random;Random;Random;Yes;n
结果;1;Random;Random;Random;Yes;n
这群人;1;Random;Random;Random;Yes;l
带资;1;Random;Random;Random;Yes;v
壮烈;1;Random;Random;Random;Yes;a
满脑子;1;Random;Random;Random;Yes;l
集合;1;Random;Random;Random;Yes;v
强拆;1;Random;Random;Random;Yes;v
种花;1;Random;Random;Random;Yes;n
好像;1;Random;Random;Random;Yes;v
实际;1;Random;Random;Random;Yes;n
质量;1;Random;Random;Random;Yes;n
作者;1;Random;Random;Random;Yes;n
得到;1;Random;Random;Random;Yes;v
认可;1;Random;Random;Random;Yes;v
下一代;1;Random;Random;Random;Yes;t
人们;1;Random;Random;Random;Yes;n
群体;1;Random;Random;Random;Yes;n
有心;1;Random;Random;Random;Yes;a
做好;1;Random;Random;Random;Yes;v
制片人;1;Random;Random;Random;Yes;n
电影厂;1;Random;Random;Random;Yes;n
投资人;1;Random;Random;Random;Yes;n
广大;1;Random;Random;Random;Yes;a
观众们;1;Random;Random;Random;Yes;n
需要;1;Random;Random;Random;Yes;v
事实;1;Random;Random;Random;Yes;n
愚蠢;1;Random;Random;Random;Yes;a
令人;1;Random;Random;Random;Yes;nrt
瞠目结舌;1;Random;Random;Random;Yes;i
不堪;1;Random;Random;Random;Yes;v
模糊;1;Random;Random;Random;Yes;a
原创;1;Random;Random;Random;Yes;n
呈现;1;Random;Random;Random;Yes;v
环节;1;Random;Random;Random;Yes;n
来自;1;Random;Random;Random;Yes;v
大言不惭;1;Random;Random;Random;Yes;i
超过;1;Random;Random;Random;Yes;v
西方;1;Random;Random;Random;Yes;s
不折不扣;1;Random;Random;Random;Yes;i
清醒;1;Random;Random;Random;Yes;a
以偏概全;1;Random;Random;Random;Yes;i
代言;1;Random;Random;Random;Yes;n
拍成电影;1;Random;Random;Random;Yes;n
科学主义;1;Random;Random;Random;Yes;n
利己主义;1;Random;Random;Random;Yes;n
世俗;1;Random;Random;Random;Yes;n
人文主义;1;Random;Random;Random;Yes;n
相悖;1;Random;Random;Random;Yes;v
寻求;1;Random;Random;Random;Yes;v
平衡;1;Random;Random;Random;Yes;a
粗暴;1;Random;Random;Random;Yes;a
后者;1;Random;Random;Random;Yes;n
代替;1;Random;Random;Random;Yes;v
前者;1;Random;Random;Random;Yes;n
媒体;1;Random;Random;Random;Yes;n
盛赞;1;Random;Random;Random;Yes;nr
开山;1;Random;Random;Random;Yes;ns
主角;1;Random;Random;Random;Yes;n
兄妹;1;Random;Random;Random;Yes;n
哥哥;1;Random;Random;Random;Yes;ns
糟糕;1;Random;Random;Random;Yes;a
性格;1;Random;Random;Random;Yes;n
讨人厌;1;Random;Random;Random;Yes;i
脸谱化;1;Random;Random;Random;Yes;n
自作主张;1;Random;Random;Random;Yes;n
引爆;1;Random;Random;Random;Yes;v
全部;1;Random;Random;Random;Yes;n
火种;1;Random;Random;Random;Yes;n
协助执行;1;Random;Random;Random;Yes;n
以色列;1;Random;Random;Random;Yes;ns
评估;1;Random;Random;Random;Yes;vn
几率;1;Random;Random;Random;Yes;n
负分;1;Random;Random;Random;Yes;n
朋友圈;1;Random;Random;Random;Yes;n
难看;1;Random;Random;Random;Yes;v
