Text;Size;Color;Angle;Font;Repeat;URL
热情;1;Random;Random;Random;Yes;n
分割;1;Random;Random;Random;Yes;v
剥离;1;Random;Random;Random;Yes;v
无需;1;Random;Random;Random;Yes;v
导向;1;Random;Random;Random;Yes;n
威权;1;Random;Random;Random;Yes;n
独裁;1;Random;Random;Random;Yes;v
尊重人权;1;Random;Random;Random;Yes;n
容易;1;Random;Random;Random;Yes;a
陷入;1;Random;Random;Random;Yes;v
沉湎;1;Random;Random;Random;Yes;v
内耗;1;Random;Random;Random;Yes;n
不吃;1;Random;Random;Random;Yes;v
美女;1;Random;Random;Random;Yes;n
折射;1;Random;Random;Random;Yes;v
博弈;1;Random;Random;Random;Yes;v
澄清;1;Random;Random;Random;Yes;v
社交;1;Random;Random;Random;Yes;n
媒体;1;Random;Random;Random;Yes;n
污名;1;Random;Random;Random;Yes;n
果决;1;Random;Random;Random;Yes;ad
太空站;1;Random;Random;Random;Yes;n
逃逸;1;Random;Random;Random;Yes;v
风险;1;Random;Random;Random;Yes;n
感情用事;1;Random;Random;Random;Yes;n
贞洁;1;Random;Random;Random;Yes;nrfg
误解;1;Random;Random;Random;Yes;v
表达;1;Random;Random;Random;Yes;v
宿命;1;Random;Random;Random;Yes;n
回合;1;Random;Random;Random;Yes;v
自带;1;Random;Random;Random;Yes;n
呈现出;1;Random;Random;Random;Yes;v
语境;1;Random;Random;Random;Yes;n
要死;1;Random;Random;Random;Yes;v
轻描淡写;1;Random;Random;Random;Yes;i
口头禅;1;Random;Random;Random;Yes;n
切身;1;Random;Random;Random;Yes;v
背负;1;Random;Random;Random;Yes;v
使命;1;Random;Random;Random;Yes;v
planB;1;Random;Random;Random;Yes;eng
轻易;1;Random;Random;Random;Yes;a
化为;1;Random;Random;Random;Yes;v
稻草;1;Random;Random;Random;Yes;n
劈叉;1;Random;Random;Random;Yes;v
视觉;1;Random;Random;Random;Yes;n
说话;1;Random;Random;Random;Yes;v
及格;1;Random;Random;Random;Yes;ad
私信;1;Random;Random;Random;Yes;n
谩骂;1;Random;Random;Random;Yes;v
脑子;1;Random;Random;Random;Yes;n
黑子;1;Random;Random;Random;Yes;n
nmsl;1;Random;Random;Random;Yes;eng
后期;1;Random;Random;Random;Yes;t
断断续续;1;Random;Random;Random;Yes;i
目睹;1;Random;Random;Random;Yes;v
工作量;1;Random;Random;Random;Yes;n
恐怖;1;Random;Random;Random;Yes;a
形容;1;Random;Random;Random;Yes;n
吃过饭;1;Random;Random;Random;Yes;l
好像;1;Random;Random;Random;Yes;v
红牛;1;Random;Random;Random;Yes;nz
支撑;1;Random;Random;Random;Yes;v
首映;1;Random;Random;Random;Yes;v
壮志;1;Random;Random;Random;Yes;n
哲思;1;Random;Random;Random;Yes;n
娱乐性;1;Random;Random;Random;Yes;n
独立;1;Random;Random;Random;Yes;v
言论;1;Random;Random;Random;Yes;n
代表;1;Random;Random;Random;Yes;n
拍电影;1;Random;Random;Random;Yes;n
片中;1;Random;Random;Random;Yes;s
高喊;1;Random;Random;Random;Yes;nr
口号;1;Random;Random;Random;Yes;n
歌功颂德;1;Random;Random;Random;Yes;i
音乐;1;Random;Random;Random;Yes;n
btw;1;Random;Random;Random;Yes;eng
寸头;1;Random;Random;Random;Yes;n
检验;1;Random;Random;Random;Yes;vn
帅哥;1;Random;Random;Random;Yes;nr
唯一标准;1;Random;Random;Random;Yes;n
提前;1;Random;Random;Random;Yes;v
来回;1;Random;Random;Random;Yes;v
切换;1;Random;Random;Random;Yes;v
状态;1;Random;Random;Random;Yes;n
主创;1;Random;Random;Random;Yes;n
载入;1;Random;Random;Random;Yes;v
史册;1;Random;Random;Random;Yes;n
衷心希望;1;Random;Random;Random;Yes;vn
闭嘴;1;Random;Random;Random;Yes;v
投资;1;Random;Random;Random;Yes;vn
见到;1;Random;Random;Random;Yes;v
鄙视;1;Random;Random;Random;Yes;v
瞧不起;1;Random;Random;Random;Yes;v
优秀;1;Random;Random;Random;Yes;a
键盘;1;Random;Random;Random;Yes;n
呼救;1;Random;Random;Random;Yes;v
理解;1;Random;Random;Random;Yes;v
赞美;1;Random;Random;Random;Yes;ns
欢呼;1;Random;Random;Random;Yes;v
过于;1;Random;Random;Random;Yes;v
贫困;1;Random;Random;Random;Yes;a
族裔;1;Random;Random;Random;Yes;n
拥有;1;Random;Random;Random;Yes;v
表征;1;Random;Random;Random;Yes;v
克制;1;Random;Random;Random;Yes;v
隐蔽;1;Random;Random;Random;Yes;a
无聊;1;Random;Random;Random;Yes;a
触及;1;Random;Random;Random;Yes;v
主权者;1;Random;Random;Random;Yes;n
道德;1;Random;Random;Random;Yes;nr
目标;1;Random;Random;Random;Yes;n
权利;1;Random;Random;Random;Yes;n
尊严;1;Random;Random;Random;Yes;a
回避;1;Random;Random;Random;Yes;v
坚持;1;Random;Random;Random;Yes;v
困境;1;Random;Random;Random;Yes;n
改写;1;Random;Random;Random;Yes;v
熟悉;1;Random;Random;Random;Yes;v
无比;1;Random;Random;Random;Yes;v
革命;1;Random;Random;Random;Yes;vn
戏码;1;Random;Random;Random;Yes;n
谈不上;1;Random;Random;Random;Yes;l
高明;1;Random;Random;Random;Yes;nr
隐喻;1;Random;Random;Random;Yes;n
围绕;1;Random;Random;Random;Yes;v
熄灭;1;Random;Random;Random;Yes;v
找到;1;Random;Random;Random;Yes;v
达到目标;1;Random;Random;Random;Yes;l
世代;1;Random;Random;Random;Yes;t
冷战;1;Random;Random;Random;Yes;v
思维;1;Random;Random;Random;Yes;n
铁人;1;Random;Random;Random;Yes;n
太久;1;Random;Random;Random;Yes;nr
只争朝夕;1;Random;Random;Random;Yes;i
适度;1;Random;Random;Random;Yes;a
热度;1;Random;Random;Random;Yes;n
目光;1;Random;Random;Random;Yes;n
聚焦;1;Random;Random;Random;Yes;v
进入;1;Random;Random;Random;Yes;v
避难;1;Random;Random;Random;Yes;v
关键;1;Random;Random;Random;Yes;n
看不清;1;Random;Random;Random;Yes;v
朗读课文;1;Random;Random;Random;Yes;n
完蛋;1;Random;Random;Random;Yes;v
毁灭;1;Random;Random;Random;Yes;v
谱系;1;Random;Random;Random;Yes;n
后天;1;Random;Random;Random;Yes;t
动人;1;Random;Random;Random;Yes;n
回归;1;Random;Random;Random;Yes;v
真善美;1;Random;Random;Random;Yes;nr
同类;1;Random;Random;Random;Yes;n
心意;1;Random;Random;Random;Yes;n
一脉相承;1;Random;Random;Random;Yes;l
真诚;1;Random;Random;Random;Yes;a
设计;1;Random;Random;Random;Yes;vn
注入;1;Random;Random;Random;Yes;v
黑暗;1;Random;Random;Random;Yes;z
折磨;1;Random;Random;Random;Yes;v
平时;1;Random;Random;Random;Yes;t
当作;1;Random;Random;Random;Yes;v
玩笑;1;Random;Random;Random;Yes;v
提问;1;Random;Random;Random;Yes;v
世界末日;1;Random;Random;Random;Yes;l
回答;1;Random;Random;Random;Yes;v
家人;1;Random;Random;Random;Yes;n
孤注一掷;1;Random;Random;Random;Yes;i
放弃;1;Random;Random;Random;Yes;v
宏观;1;Random;Random;Random;Yes;n
看待;1;Random;Random;Random;Yes;v
兴衰;1;Random;Random;Random;Yes;v
微观;1;Random;Random;Random;Yes;n
洞察;1;Random;Random;Random;Yes;n
眷恋;1;Random;Random;Random;Yes;v
给出;1;Random;Random;Random;Yes;v
年前;1;Random;Random;Random;Yes;t
重点;1;Random;Random;Random;Yes;n
复杂;1;Random;Random;Random;Yes;a
兜住;1;Random;Random;Random;Yes;v
不减;1;Random;Random;Random;Yes;v
僵硬;1;Random;Random;Random;Yes;a
壮阔;1;Random;Random;Random;Yes;a
秒杀;1;Random;Random;Random;Yes;n
矮化;1;Random;Random;Random;Yes;n
解读;1;Random;Random;Random;Yes;v
主旋律;1;Random;Random;Random;Yes;n
热泪盈眶;1;Random;Random;Random;Yes;l
信心;1;Random;Random;Random;Yes;n
诚意;1;Random;Random;Random;Yes;a
建议;1;Random;Random;Random;Yes;n
光洁;1;Random;Random;Random;Yes;a
大头;1;Random;Random;Random;Yes;n
cp;1;Random;Random;Random;Yes;eng
吴孟达;1;Random;Random;Random;Yes;nr
自不必说;1;Random;Random;Random;Yes;l
天体;1;Random;Random;Random;Yes;n
壳子;1;Random;Random;Random;Yes;n
慕洋;1;Random;Random;Random;Yes;ns
气死;1;Random;Random;Random;Yes;n
宝贵;1;Random;Random;Random;Yes;nr
自由;1;Random;Random;Random;Yes;a
190211;1;Random;Random;Random;Yes;eng
太阳宫;1;Random;Random;Random;Yes;ns
泪眼;1;Random;Random;Random;Yes;n
TM;1;Random;Random;Random;Yes;eng
散逸;1;Random;Random;Random;Yes;v
俘获;1;Random;Random;Random;Yes;v
距离;1;Random;Random;Random;Yes;n
喷射;1;Random;Random;Random;Yes;v
推力;1;Random;Random;Random;Yes;v
大学物理;1;Random;Random;Random;Yes;n
挑刺;1;Random;Random;Random;Yes;vn
不值;1;Random;Random;Random;Yes;n
说服;1;Random;Random;Random;Yes;v
说出;1;Random;Random;Random;Yes;v
热门;1;Random;Random;Random;Yes;n
细致;1;Random;Random;Random;Yes;a
奋斗;1;Random;Random;Random;Yes;v
运气;1;Random;Random;Random;Yes;n
直观;1;Random;Random;Random;Yes;n
展现出;1;Random;Random;Random;Yes;v
宏达;1;Random;Random;Random;Yes;nz
广阔;1;Random;Random;Random;Yes;a
坐等;1;Random;Random;Random;Yes;v
doctor;1;Random;Random;Random;Yes;eng
神秘;1;Random;Random;Random;Yes;a
博士;1;Random;Random;Random;Yes;n
跳脱;1;Random;Random;Random;Yes;v
忐忑;1;Random;Random;Random;Yes;a
生怕;1;Random;Random;Random;Yes;v
一口气;1;Random;Random;Random;Yes;i
理直气壮;1;Random;Random;Random;Yes;i
上映;1;Random;Random;Random;Yes;v
国产片;1;Random;Random;Random;Yes;n
老毛病;1;Random;Random;Random;Yes;n
讲话;1;Random;Random;Random;Yes;n
鲜肉;1;Random;Random;Random;Yes;n
修改;1;Random;Random;Random;Yes;v
演员表;1;Random;Random;Random;Yes;n
迷惑;1;Random;Random;Random;Yes;v
魔仙;1;Random;Random;Random;Yes;n
漂亮;1;Random;Random;Random;Yes;a
